"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi","P.Intercept","P.Elevation.m","P.Elevation.m2","P.Resurvey.Burned.fi","P.Resurvey.Unburned.fi","P.Elevation.m.Res.Burn.fi","P.Elevation.m.Res.Unburn.fi","P.Elevation.m2.Res.Burn.fi","P.Elevation.m2.Res.Unburn.fi"
"ACMI",100,10,18,"Yes","Global_unavg",0.158905766173328,-3.79745937337048,-17.9955828942425,-12.3361524275375,2.67023149910212,-1.74839347728663,16.3231655541238,92.5566046508844,11.9533364338638,-23.0694821935186,8.40491574835845e-20,0.188890779587467,0.313296208874164,4.38256297363648e-06,0.264554793670613,0.318193550976573,0.032029207682719,0.431307404058537,0.388435365834581
"ARUV",100,42,26,"Yes","Global_unavg",0.0560507684178562,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.29580362740988,-0.507449295076679,6.28612635580905,24.9076240118252,9.34387890709831,-3.04005884388615,5.07252544068284e-27,0.00192279766269451,0.13117139902446,0.619967901267067,0.120316548030901,0.677872532752288,0.0139568239598369,0.504265866347241,0.756342077057001
"CARU",100,33,20,"Yes","Global_unavg",0.0680399611936721,-2.50702889624272,-16.6485357093271,-12.7340878391658,0.710289077822843,-1.13467851430011,12.8315383186532,-2.52577658638624,7.32464849590912,-21.5881010116824,1.42756004345858e-28,0.0234860878202903,0.0610342049335174,0.190808085986057,0.0332121721682999,0.36571695847442,0.874544903883336,0.600188763800969,0.192101254245654
"CEVE",100,26,21,"Yes","Global_unavg",0.1311939940055,-2.84636813273766,-17.318731666711,-18.8379863449601,1.74968543418177,-0.666568589897083,2.89538871588945,14.9840089140904,-30.6734935505444,3.61561461851144,6.66736697454402e-25,0.0528912696270083,0.0276975743009586,0.00255463366796736,0.139896326826949,0.870523063438748,0.285096417151476,0.150441190417635,0.801873098291016
"EPAN",100,18,26,"Yes","Global_unavg",0.108675792898725,-3.27081353062761,-1.48934084073629,-25.4282138865055,2.50131517938059,0.080663578958328,-9.74241797014493,12.4560663677538,13.4718717293665,13.8580799981998,2.32207809980913e-23,0.874926886211089,0.0184441783337349,6.73377373999869e-07,0.857702486973564,0.482094851369785,0.338378897697531,0.365271090538724,0.32561485114994
"PAMY",100,127,100,"Yes","Global_unavg",0.0469000540996793,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.364256921808907,-0.432149231138494,-3.91341173449062,-1.10102626519805,6.48475584020202,3.95283916505191,1.3643172269846e-09,0.00202000752434977,0.00143191711834113,0.340034654630744,0.0153168491765434,0.677151445991921,0.838101924557349,0.494983840278326,0.460023277439415
"VAME",100,95,110,"Yes","Global_unavg",0.100869397826026,-1.26611076640254,11.8328310796807,-23.0858812698102,-1.59668786387047,0.29690772686873,51.2503534788476,-7.5668411807307,NA,NA,1.28831335122786e-20,0.00434173865049853,4.46430894411968e-13,0.0998096094748606,0.0972539584484611,0.0162259812708326,0.191299041727225,NA,NA
"ACMI",11,10,22,"Yes","Global_unavg",0.125745037872614,-3.79745936398687,-17.9955825669525,-12.336152189076,2.74300745391708,0.352194567959209,12.0484959526517,34.2754776296918,15.9608635543425,14.4454341781859,8.34673697743756e-20,0.188848414916998,0.313261867879326,2.31417549818903e-06,0.514011653886216,0.455391718142802,0.0375583422095364,0.287061025744356,0.328321056121035
"ARUV",11,42,29,"Yes","Global_unavg",0.0459692138920488,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.30246044324566,6.28612635580904,23.4129656046556,9.34387890709833,2.41534656755025,5.07252544068518e-27,0.00192279766269453,0.131171399024461,0.619967901267069,0.321286384422628,0.677872532752289,0.0133678904054679,0.50426586634724,0.785832765801207
"CARU",11,33,20,"Yes","Global_unavg",0.0603665228637166,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.464016962085609,-0.956319082540399,20.9634409777751,-5.84953904985016,2.14354150572197,-14.4614006547488,1.42756004345917e-28,0.0234860878202903,0.0610342049335178,0.429413668985748,0.0513931549768299,0.191316420148544,0.707420035838336,0.892790651651334,0.333546822088506
"CEVE",11,26,20,"Yes","Global_unavg",0.124088257683906,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.64436854675124,-0.874991511305721,7.54267654835991,17.7263540398187,-24.2180622172858,-7.43382667574015,6.81045494175261e-25,0.0529415145912759,0.0277241389573843,0.00390361176253724,0.090067704834689,0.663254087779861,0.243397554417923,0.234929597800806,0.653284865417862
"EPAN",11,18,24,"Yes","Global_unavg",0.121957115629783,-3.27081353062762,-1.48934084073628,-25.4282138865056,2.06693517921803,-0.0193984211204954,-33.3065481759301,6.93860376266192,-2.53566362333836,9.14510410846084,2.32207809980867e-23,0.87492688621109,0.0184441783337347,0.000977615149821125,0.966546302099994,0.106925696266351,0.605251026126901,0.891690062474936,0.539656032914136
"PAMY",11,127,112,"Yes","Global_unavg",0.0478481132747846,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.800859371083811,-0.285030463961259,-6.4596873927139,0.0810470342117095,-1.47386288199011,3.38050601594561,1.36431722698467e-09,0.0020200075243498,0.00143191711834116,0.0377341438393511,0.101395033125525,0.508150228726117,0.987646072716593,0.885001888933263,0.518568723364911
"VAME",11,95,116,"Yes","Global_unavg",0.104911012729637,-1.26426783941622,11.8086619597237,-22.9570452669029,-1.89055580830035,0.399224213442353,52.5178326006512,-5.47048881679518,NA,NA,1.18327265242908e-20,0.00435708592054688,2.78410940864411e-13,0.0768680600173543,0.0249733310465615,0.0233331022144006,0.336812612077221,NA,NA
"ACMI",12,10,19,"Yes","Global_unavg",0.143605574290501,-3.79745936398686,-17.9955825669523,-12.336152189076,2.74300745391707,-0.0677099890756062,12.0484959526514,40.2122749555839,15.9608635543425,10.4613711346778,8.34673697743428e-20,0.188848414917001,0.313261867879326,2.314175498189e-06,0.912156470164732,0.455391718142812,0.0304894557461819,0.287061025744356,0.5153376326543
"ARUV",12,42,28,"Yes","Global_unavg",0.049238751322446,-2.28040959202362,-21.5962761760837,-8.93718378183509,0.295803627409879,-0.369790312507109,6.28612635580909,20.9056513628187,9.34387890709835,-0.0462058150174922,5.0725254406844e-27,0.00192279766269449,0.131171399024461,0.619967901267068,0.235648511521301,0.677872532752287,0.0320941682971376,0.50426586634724,0.996021288223512
"CARU",12,33,20,"Yes","Global_unavg",0.0661980280946461,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.67995855826411,-0.984326913327151,26.039387618479,-3.42477607194008,-2.81529480932091,-13.6372499714483,1.42756004345886e-28,0.0234860878202898,0.0610342049335164,0.228525587189708,0.0430682138937081,0.104059805643444,0.823662377099767,0.859212031325588,0.363318113598452
"CEVE",12,26,22,"Yes","Global_unavg",0.136143669000316,-2.84636818813681,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.815059229117005,2.89539053202249,20.8215351647618,-30.6734920484813,-8.54389285141886,6.81045494175362e-25,0.0529415145912759,0.0277241389573842,0.00255582057283687,0.109506905832458,0.870530062036214,0.160395789869086,0.150453406533387,0.597489326427008
"EPAN",12,18,23,"Yes","Global_unavg",0.13970557135444,-3.27081353062761,-1.48934084073626,-25.4282138865055,1.93147027333467,-0.093408130730681,-39.0019463454206,-4.85210422621174,-23.8743780475659,9.29089892928303,2.32207809980888e-23,0.874926886211091,0.0184441783337349,0.00514325245583115,0.843396003325361,0.0907538702484545,0.73081575492603,0.280955657363714,0.547631612772438
"PAMY",12,127,101,"Yes","Global_unavg",0.0569856613781832,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.744698436255117,-0.507036192455142,-3.1003321309145,-2.61909190665749,4.96051667256014,-0.352973913982093,1.36431722698459e-09,0.00202000752434979,0.00143191711834114,0.0481565801215332,0.00576849998355855,0.732149904336715,0.642921778182656,0.592665628666516,0.949924896488032
"VAME",12,95,108,"Yes","Global_unavg",0.104885050373435,-1.27453560839654,11.9421295396701,-23.6685349216937,-1.92163062588891,0.292440212090936,47.296287102687,-5.43422656524373,NA,NA,1.12014731663508e-20,0.00423139637698821,2.08792919185704e-13,0.0740323868973798,0.103825234269892,0.0470809089006276,0.349774068475471,NA,NA
"ACMI",13,10,17,"Yes","Global_unavg",0.160479039750098,-3.79745937337048,-17.9955828942423,-12.3361524275375,2.58792862611584,-1.31156335904844,7.64803386769858,76.6796487428084,15.2359739365833,-14.6060409002105,8.40491574836904e-20,0.188890779587478,0.31329620887417,1.36582483239632e-05,0.30360156704059,0.643437275060332,0.0327708572588164,0.321312558403668,0.541207068226495
"ARUV",13,42,28,"Yes","Global_unavg",0.0527998889643849,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.638685690920855,-0.430641225736701,9.5526243386194,18.7081527831114,3.48093362547577,-0.955953068676654,5.07252544068342e-27,0.00192279766269442,0.131171399024459,0.223425775078199,0.175633041807706,0.502827501041235,0.0612629874098689,0.795180216031957,0.920078137492716
"CARU",13,33,20,"Yes","Global_unavg",0.0749065464354078,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.67995855826411,-1.2297558432081,26.039387618479,-2.98078522825548,-2.81529480932091,-25.6475338817603,1.42756004345832e-28,0.0234860878202895,0.0610342049335165,0.228525587189707,0.0291560566682996,0.104059805643443,0.856618483276966,0.859212031325587,0.141499113866334
"CEVE",13,26,19,"Yes","Global_unavg",0.124950937277724,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.64436854675124,-0.857568811268183,7.54267654835989,19.818626188387,-24.2180622172858,-1.52805530232068,6.81045494175337e-25,0.0529415145912761,0.0277241389573844,0.00390361176253726,0.0824170658638156,0.663254087779861,0.182382252881463,0.234929597800806,0.922714155333288
"EPAN",13,18,25,"Yes","Global_unavg",0.104875277042737,-3.27081353062762,-1.48934084073626,-25.4282138865056,2.49789869971158,0.11568173594312,-10.0072448507593,3.06346170666059,13.7111401399132,18.8859944135995,2.3220780998095e-23,0.874926886211092,0.018444178333735,7.09872284356938e-07,0.789716862886932,0.470422363485296,0.807765327288333,0.35654794983695,0.171022029265952
"PAMY",13,127,107,"Yes","Global_unavg",0.0586189925983764,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.877265113606555,-0.402105901981967,-12.7587452572874,-2.26891774933305,2.22115877183729,2.39517005745257,1.36431722698467e-09,0.00202000752434981,0.00143191711834114,0.0265079999621382,0.0245079453579492,0.207240662622867,0.676856702277405,0.831981041587329,0.65734154284883
"VAME",13,95,114,"Yes","Global_unavg",0.10032398353787,-1.25642062864327,11.7046555353622,-22.4026158876437,-1.94748780070945,0.37076912695111,53.5702209733108,-6.65400914349994,NA,NA,1.4360461370652e-20,0.00447210189913619,8.10000392923915e-13,0.0740509366392582,0.0370900320887979,0.0223076609648683,0.242227497179749,NA,NA
"ACMI",14,10,19,"Yes","Global_unavg",0.122801344786915,-3.79745936398687,-17.9955825669524,-12.336152189076,2.67023148971851,0.0517755020568666,16.3231652268338,39.780975721217,11.9533361954024,10.8650391268451,8.3467369774336e-20,0.188848414916998,0.313261867879322,4.37846019136227e-06,0.930492347331562,0.318161031455913,0.0275045033748551,0.431286197892297,0.48887089986143
"ARUV",14,42,27,"Yes","Global_unavg",0.051961971329108,-2.28040959202362,-21.5962761760837,-8.93718378183511,0.29580362740988,-0.4306412257367,6.28612635580907,18.7081527831114,9.34387890709834,-0.95595306867666,5.0725254406845e-27,0.00192279766269448,0.13117139902446,0.619967901267067,0.175633041807708,0.677872532752287,0.0612629874098697,0.504265866347239,0.920078137492715
"CARU",14,33,22,"Yes","Global_unavg",0.0608866920396399,-2.50702889624271,-16.6485357093273,-12.7340878391658,0.710289077822842,-0.889974082858211,12.8315383186533,-0.789720859937237,7.32464849590913,-17.0112521472706,1.42756004345878e-28,0.0234860878202898,0.0610342049335168,0.190808085986057,0.0588261696370938,0.365716958474419,0.956542685035668,0.600188763800968,0.248428809663357
"CEVE",14,26,19,"Yes","Global_unavg",0.107203736775245,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.55018004922403,-0.829574535003536,10.5116747071147,21.0682935101949,-16.2132683475991,-4.93975799903237,6.81045494175513e-25,0.0529415145912765,0.0277241389573845,0.00506935906856864,0.0973248937005259,0.533583746855995,0.155074444879569,0.394558469213286,0.756179779009507
"EPAN",14,18,27,"Yes","Global_unavg",0.108518964408621,-3.27081353062761,-1.48934084073627,-25.4282138865055,2.09120990658123,0.259798721605667,-32.1050393014748,8.68292839521507,-3.18270212285075,15.1996870484239,2.32207809980892e-23,0.874926886211091,0.0184441783337348,0.000717560359906374,0.544203622978584,0.113702666007897,0.484241824572371,0.864056230771528,0.264763533513706
"PAMY",14,127,106,"Yes","Global_unavg",0.0449228181265233,-0.704733383418326,-10.7565459077929,-11.1839878274356,0.375737219951992,-0.33706386028854,6.701666311814,-1.00487419006795,-3.82661769832212,1.24308997330575,1.36431722698463e-09,0.0020200075243498,0.00143191711834116,0.319727217450822,0.0565680228944185,0.485481351945861,0.851547546667012,0.703146340474234,0.817007102299272
"VAME",14,95,106,"Yes","Global_unavg",0.107254241053998,-1.28041547084342,12.0172991119428,-24.069309203275,-1.63343565033215,0.222341474299036,52.6945839381455,-3.45309390466787,NA,NA,1.05853503931535e-20,0.00416114771619533,1.52696807335904e-13,0.0968663792591344,0.22025170892759,0.014929263469679,0.556802203886487,NA,NA
"ACMI",15,10,18,"Yes","Global_unavg",0.0890690891215933,-3.79745936398687,-17.9955825669523,-12.336152189076,2.151162995001,0.147222315810582,9.43681997745659,43.8908026861001,10.5814320338084,7.94780046700517,8.34673697743647e-20,0.188848414917001,0.313261867879327,0.000686299864192661,0.805356931871407,0.593885820090997,0.0163205294519336,0.522631314598606,0.610101034436317
"ARUV",15,42,26,"Yes","Global_unavg",0.0571788868852067,-2.28040959202362,-21.5962761760837,-8.93718378183508,0.638685690920853,-0.530998353974493,9.55262433861935,22.5272828968313,3.48093362547576,-1.03712193401485,5.07252544068245e-27,0.00192279766269447,0.13117139902446,0.2234257750782,0.102869295120401,0.502827501041237,0.0261594561546082,0.795180216031957,0.915202330433644
"CARU",15,33,20,"Yes","Global_unavg",0.0682682449629061,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820797,-1.03010693629531,17.0200051037368,-3.17386597284323,3.62207594580245,-12.2146675589559,1.42756004345869e-28,0.0234860878202898,0.0610342049335168,0.0602269511495084,0.0357450996653696,0.213925508882791,0.838598368605661,0.789326677066504,0.418915261981628
"CEVE",15,26,21,"Yes","Global_unavg",0.135472122279931,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.78575747177246,-0.829574535003535,2.82143641559217,21.068293510195,-27.4622583129833,-4.9397579990324,6.81045494175412e-25,0.0529415145912756,0.0277241389573846,0.00157324740381174,0.0973248937005258,0.871812318621766,0.155074444879567,0.178390892689737,0.756179779009506
"EPAN",15,18,24,"Yes","Global_unavg",0.101361619429493,-3.27081353062761,-1.48934084073625,-25.4282138865055,2.26281290755067,0.025679354531116,-14.8818625823011,-2.8973804162312,19.5110946006045,11.590252621021,2.32207809980921e-23,0.874926886211092,0.0184441783337349,1.5797068269275e-05,0.954859469512462,0.296651244735332,0.829555726735466,0.191353037756896,0.433076146397495
"PAMY",15,127,108,"Yes","Global_unavg",0.043862328396883,-0.704733383418327,-10.7565459077929,-11.1839878274356,0.642142124862989,-0.307369652598717,2.01714439478286,1.2489147982573,-7.67554341503207,3.61405061525962,1.36431722698459e-09,0.0020200075243498,0.00143191711834116,0.0926004256565856,0.0771290214725834,0.837509861067887,0.810717391361708,0.464523136962255,0.489686943660979
"VAME",15,95,113,"Yes","Global_unavg",0.105727902370621,-1.27924012423255,12.0023440231697,-23.9895693833078,-1.63042093998812,0.34843968783789,52.576531766376,-10.6103554003753,NA,NA,9.86028447491056e-21,0.00416887484406062,1.05724290180885e-13,0.0970633114845687,0.0512616060999488,0.0149904935925527,0.0692581465979608,NA,NA
"ACMI",16,10,19,"Yes","Global_unavg",0.142862606086938,-3.79745936398687,-17.9955825669525,-12.336152189076,2.74300745391708,-0.103431218645929,12.0484959526517,41.8386635638124,15.9608635543426,5.86031533605923,8.34673697743387e-20,0.188848414916996,0.313261867879322,2.31417549818885e-06,0.869931733635184,0.4553917181428,0.0296906191355143,0.287061025744352,0.724037250038562
"ARUV",16,42,27,"Yes","Global_unavg",0.048892512278355,-2.28040959202362,-21.5962761760837,-8.9371837818351,0.29580362740988,-0.385918720070443,6.28612635580909,23.0174276734095,9.34387890709836,3.69001207718313,5.07252544068421e-27,0.0019227976626945,0.131171399024461,0.619967901267068,0.212961139460881,0.677872532752287,0.0161664541706024,0.504265866347239,0.681233380919817
"CARU",16,33,21,"Yes","Global_unavg",0.0612227482988184,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.710289077822842,-0.932359574620875,12.8315383186532,-2.83203953527606,7.32464849590911,-14.8973326071606,1.42756004345846e-28,0.0234860878202898,0.061034204933517,0.190808085986056,0.0514007160182874,0.365716958474419,0.850225315695277,0.600188763800968,0.314933350917346
"CEVE",16,26,23,"Yes","Global_unavg",0.138373390844217,-2.8463681881368,-17.3187334830162,-18.8379878475593,1.94716097269786,-0.665752356482227,-2.58098473639832,13.1516245984925,-27.6600504004877,-1.50218289079534,6.81045494175375e-25,0.0529415145912763,0.0277241389573844,0.000422209523758047,0.153787025490142,0.883497055301803,0.360007514977188,0.160983465377915,0.920352842187871
"EPAN",16,18,26,"Yes","Global_unavg",0.10685237000642,-3.27081353062761,-1.48934084073627,-25.4282138865055,2.52979722059546,0.170443699765947,-9.49685320917696,-2.42764050605218,6.79371237024169,17.6036345047663,2.32207809980842e-23,0.874926886211091,0.0184441783337346,5.93750574404106e-07,0.69281962725392,0.510490585127305,0.848320311681734,0.66358048159259,0.203451873244778
"PAMY",16,127,105,"Yes","Global_unavg",0.0447111483402974,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.227190028456842,-0.331964134219171,0.806066976340411,-1.83861408709054,-3.5611275208409,2.93126071010612,1.36431722698452e-09,0.00202000752434977,0.00143191711834115,0.555119986419686,0.0598369882495652,0.937176018465555,0.730948768680051,0.736245491854181,0.581246355853681
"VAME",16,95,111,"Yes","Global_unavg",0.104007393225368,-1.27265092092192,11.9178448368983,-23.5390705374556,-1.61350504786266,0.312049249681808,51.9127208210106,-7.05275910878632,NA,NA,1.11855692057903e-20,0.00425303627699931,2.07581445189157e-13,0.0984276597725955,0.0816515804065073,0.0155911648257138,0.224178537252603,NA,NA
"ACMI",17,10,22,"Yes","Global_unavg",0.123569313156409,-3.79745936398687,-17.9955825669522,-12.3361521890759,2.66919957938002,0.363484969774814,16.2750282558129,34.1612918724855,19.9113740841997,11.5462448355648,8.34673697743292e-20,0.188848414917001,0.313261867879328,5.69173960960422e-06,0.500566623177605,0.309105370104286,0.0399848962622101,0.181518253792207,0.440006225675459
"ARUV",17,42,27,"Yes","Global_unavg",0.0538379445938215,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.638685690920853,-0.463499346283591,9.5526243386194,22.2726953194729,3.48093362547575,0.373625275361586,5.07252544068342e-27,0.00192279766269443,0.13117139902446,0.2234257750782,0.145525910077544,0.502827501041234,0.0246021449911885,0.795180216031958,0.96844579198531
"CARU",17,33,20,"Yes","Global_unavg",0.0837030482828256,-2.50702889624271,-16.6485357093271,-12.7340878391658,0.951943039820798,-1.50341063257032,17.0200051037368,-0.780642832488168,3.62207594580244,-34.1398415604886,1.4275600591147e-28,0.0234860878351523,0.0610342049546093,0.0602269511540302,0.0193535999105453,0.21392550889691,0.964317737055849,0.789326677070725,0.0845775894637545
"CEVE",17,26,19,"Yes","Global_unavg",0.145287533103451,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.74968548956865,-0.932298564848581,2.89539053202249,16.5961488621275,-30.6734920484813,0.113822550970442,6.81045494175526e-25,0.0529415145912762,0.0277241389573845,0.00255582057283691,0.0627807091364452,0.870530062036215,0.2771558114462,0.150453406533387,0.994357064088822
"EPAN",17,18,22,"Yes","Global_unavg",0.0876950083377358,-3.27081353062761,-1.48934084073627,-25.4282138865056,2.14101654710348,0.0262450514510535,-11.954203733222,3.88153677227536,19.9751670847253,17.7409198022757,2.32207809980896e-23,0.874926886211091,0.0184441783337348,5.16227835764468e-05,0.952766573027462,0.399515313272506,0.763213262900424,0.181525286889458,0.208676183118135
"PAMY",17,127,102,"Yes","Global_unavg",0.0475641909220758,-0.704733383418325,-10.7565459077929,-11.1839878274356,0.475047642631838,-0.404278785755239,-1.46884261412053,-0.838357326132164,-4.31914485674081,2.88073287626318,1.36431722698473e-09,0.00202000752434979,0.00143191711834116,0.213580198279543,0.0229327608396898,0.883561150438496,0.87623690630926,0.679132630916718,0.591207690333681
"VAME",17,95,110,"Yes","Global_unavg",0.10068379405328,-1.26605214744923,11.832063788675,-23.0817911346635,-1.97762434683287,0.314859741250975,54.6621759721167,-9.19074851415195,NA,NA,1.31781154540398e-20,0.00434418644175847,5.04762343095383e-13,0.0725156333205528,0.0780015875374964,0.0211172204397597,0.112664551220499,NA,NA
"ACMI",18,10,17,"Yes","Global_unavg",0.10873569759587,-3.79745936398686,-17.9955825669525,-12.336152189076,2.32056304683456,-0.0360443436225056,23.5009472225963,41.6715499860003,11.8630042569764,15.7712328818228,8.34673697743059e-20,0.188848414916992,0.313261867879321,0.000153245847416549,0.952835127348191,0.165128583981009,0.0216655648397484,0.448412702530908,0.309057630613164
"ARUV",18,42,27,"Yes","Global_unavg",0.0551145426124061,-2.28040959202362,-21.5962761760836,-8.93718378183507,0.638685690920854,-0.484850585295999,9.55262433861937,16.932059421547,3.48093362547574,-0.814984109661286,5.07252544068401e-27,0.00192279766269454,0.131171399024461,0.2234257750782,0.133387316363569,0.502827501041237,0.096582159631762,0.795180216031959,0.932958184126976
"CARU",18,33,22,"Yes","Global_unavg",0.0651370976413739,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.951943039820798,-0.920461812333976,17.0200051037368,-1.37461448188409,3.62207594580244,-14.9870719835771,1.42756004345832e-28,0.0234860878202897,0.0610342049335166,0.0602269511495079,0.0515508430182414,0.213925508882791,0.925645518897911,0.789326677066505,0.309391752485881
"CEVE",18,26,20,"Yes","Global_unavg",0.153174297006351,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.94716097269786,-0.895290398524671,-2.5809847363983,19.2523056715147,-27.6600504004877,2.41187791992432,6.81045494175475e-25,0.0529415145912762,0.0277241389573846,0.00042220952375805,0.0663024012912696,0.883497055301804,0.195268030161808,0.160983465377915,0.876394867860219
"EPAN",18,18,30,"Yes","Global_unavg",0.105947893568263,-3.27081353062762,-1.48934084073626,-25.4282138865056,2.61539007510829,0.367850456695923,-12.6736538197246,7.57454559259017,13.2741608164252,19.4660344844414,2.32207809980838e-23,0.874926886211091,0.0184441783337343,1.85094163990118e-07,0.376117125929105,0.36181171944876,0.526965124811491,0.371890879932559,0.138425773845523
"PAMY",18,127,108,"Yes","Global_unavg",0.0463408659977906,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.519463976672377,-0.327939061722291,-4.83504385520332,-0.697331861526969,2.75142153577227,2.27684597335299,1.36431722698459e-09,0.00202000752434977,0.00143191711834111,0.172531699638308,0.0622800328604613,0.614004376468849,0.895785907492251,0.778762739964776,0.66869982874167
"VAME",18,95,116,"Yes","Global_unavg",0.104544203221534,-1.26671973776177,11.8407965251074,-23.1283420832584,-1.5982549884593,0.387025167688024,51.3121815496246,-6.52625699324881,NA,NA,1.13274998902631e-20,0.0043239251359674,2.19949568439004e-13,0.0996226706102957,0.0298371860713424,0.0161070847723394,0.253991782365241,NA,NA
"ACMI",19,10,22,"Yes","Global_unavg",0.126360785486431,-3.79745936398687,-17.9955825669523,-12.336152189076,2.58792861673223,0.212480622679184,7.64803354040864,44.704219694646,15.2359736981218,6.91482898343461,8.34673697743278e-20,0.188848414916999,0.313261867879324,1.36472477846738e-05,0.719654410051746,0.643415439102635,0.0138405888460467,0.321290781278394,0.654951109524941
"ARUV",19,42,27,"Yes","Global_unavg",0.0505507543086797,-2.28040959202362,-21.5962761760837,-8.93718378183507,0.295803627409879,-0.409433761630047,6.28612635580903,21.8433384260128,9.34387890709834,0.770239903459568,5.07252544068362e-27,0.00192279766269453,0.131171399024461,0.619967901267069,0.192094539103204,0.677872532752289,0.0255215141061786,0.504265866347239,0.933877772968193
"CARU",19,33,16,"Yes","Global_unavg",0.0814188446965486,-2.50702889624271,-16.6485357093272,-12.7340878391658,0.369002505271038,-1.54341814109556,1.48782769902325,4.05259480612955,3.39179152371559,-30.1187998796156,1.42756005911479e-28,0.0234860878351518,0.0610342049546088,0.558236095266578,0.0151567949486191,0.935959290125808,0.814532723402177,0.842052801388101,0.128975040600393
"CEVE",19,26,19,"Yes","Global_unavg",0.107807201771255,-2.84636813273765,-17.3187316667111,-18.8379863449601,1.3996170623101,-0.666568589897081,14.3455969778923,14.9840089140904,-27.5731001495288,3.61561461851143,6.66736697454574e-25,0.0528912696270085,0.0276975743009589,0.0246565033876226,0.13989632682695,0.425210480457962,0.285096417151477,0.225538941654009,0.801873098291017
"EPAN",19,18,24,"Yes","Global_unavg",0.116867351321908,-3.27081353062761,-1.48934084073626,-25.4282138865056,2.50131517938058,-0.103122310982357,-9.74241797014495,3.8224212333021,13.4718717293665,8.14493824610343,2.32207809980913e-23,0.874926886211091,0.018444178333735,6.73377373999878e-07,0.82729569814378,0.482094851369784,0.781376629859583,0.365271090538724,0.596275690664293
"PAMY",19,127,105,"Yes","Global_unavg",0.0548145924488322,-0.704733383418328,-10.7565459077929,-11.1839878274356,0.528894762706006,-0.418066557772441,-6.58109475322337,-3.54093658607942,0.587697470004885,-0.621098213348257,1.36431722698459e-09,0.00202000752434979,0.00143191711834113,0.168875394884192,0.0214033019670546,0.508440403605598,0.526793366642314,0.953966934883314,0.910986481278552
"VAME",19,95,110,"Yes","Global_unavg",0.102656090973184,-1.26910904491548,11.8719498505001,-23.2944105599318,-1.90476664449527,0.311694532564972,53.0443077653192,-7.05311154980855,NA,NA,1.2193511872596e-20,0.00430126396485554,3.30974647703277e-13,0.0761561763268572,0.0817333989513675,0.0227727713282613,0.223000015852194,NA,NA
"ACMI",2,10,17,"Yes","Global_unavg",0.0892018467968675,-3.79745936398687,-17.9955825669524,-12.336152189076,2.35518946034626,0.186740828062135,14.9808440642491,32.1386702108039,11.4941644288273,16.9866411859246,8.34673697743333e-20,0.188848414916997,0.313261867879322,0.000107999095118795,0.735598000138795,0.375251434663719,0.0525990366908048,0.466582401170827,0.256862395199505
"ARUV",2,42,28,"Yes","Global_unavg",0.0538689463685306,-2.28040959202362,-21.5962761760838,-8.93718378183505,0.638685690920853,-0.446004575859721,9.5526243386194,19.0256085772697,3.48093362547573,-2.36233404098592,5.07252544068333e-27,0.00192279766269442,0.131171399024461,0.223425775078199,0.164461954634771,0.502827501041235,0.0592327826034437,0.795180216031959,0.807229956768064
"CARU",2,33,22,"Yes","Global_unavg",0.0746087011533425,-2.50702889624272,-16.6485357093272,-12.7340878391658,0.951943039820796,-1.17097104692451,17.0200051037368,-0.391920537397179,3.62207594580248,-26.8154146357964,1.42756004345852e-28,0.02348608782029,0.0610342049335165,0.0602269511495086,0.0323583107396551,0.213925508882792,0.980129649146674,0.789326677066503,0.115889963308455
"CEVE",2,26,18,"Yes","Global_unavg",0.127101037883457,-2.8463681881368,-17.3187334830163,-18.8379878475593,1.67801157031946,-0.929039757800374,7.26268702090323,16.730594781456,-21.2569365977671,0.297143852718365,6.81045494175475e-25,0.0529415145912758,0.0277241389573845,0.00251773579354789,0.0630733104752448,0.670066086376317,0.272278364144581,0.276684734127047,0.985227220521116
