"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Rsquared","Intercept","Elevation.m","Elevation.m2","Data.Type.nofi","Data.Type.Elevation.m.nofi","Data.Type.Elevation.m2.nofi","Resurvey.Burned.fi","Resurvey.Unburned.fi","Elevation.m.Res.Burn.fi","Elevation.m.Res.Unburn.fi","Elevation.m2.Res.Burn.fi","Elevation.m2.Res.Unburn.fi"
"RULA",65,18,10,"No","Unavg",0.202234686101987,-26.1710813933286,NA,NA,-0.647774460496321,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",65,33,18,"No","Unavg",0.107921527951548,-5.24380303897927,NA,NA,-0.66892981420587,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",65,23,21,"No","Unavg",0.0391272485388515,-7.01122020574205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",65,15,22,"No","Unavg",0.050723205589926,-2.12922819980011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",65,48,19,"No","Unavg",0.147351034609573,-9.68475118774003,NA,NA,-1.07330947746102,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",65,17,32,"No","Unavg",0.119216239840275,-3.61200178994734,NA,NA,0.708957797257871,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",65,34,36,"No","Unavg",0.0400476969520995,-1.57916776419055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",65,10,27,"No","Unavg",0.199267066569949,-4.28830943581273,NA,NA,1.10384054968179,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",65,95,110,"Yes","Unavg",0.0987775061409597,-1.25613966601473,11.7008979766724,-22.3825843490082,NA,NA,NA,-2.33506487603332,0.326552684190225,56.4392908422335,-7.44027856609209,NA,NA
"VASI",65,24,25,"No","Unavg",0.175646170269302,-10.9700318157861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",66,72,57,"No","Unavg",0.245181593807283,-2.30110748816987,NA,NA,-0.339783528611195,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",66,15,10,"No","Unavg",0.0520188380578751,-2.49475710998725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",66,10,19,"Yes","Unavg",0.0894100768555046,-3.58073729543904,NA,NA,NA,NA,NA,2.44575736260008,0.111881265309786,NA,NA,NA,NA
"AMAL",66,42,47,"No","Unavg",0.111338705523697,-3.21578585998434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",66,42,28,"Yes","Unavg",0.0534674930204631,-2.28527200003471,-21.8071671819507,-9.26698837360231,NA,NA,NA,0.657539316216593,-0.416695739250615,8.57883905106324,23.2544218097313,NA,NA
"ATFI",66,24,30,"No","Unavg",0.0752650762623344,-1.57519484770143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",66,32,29,"No","Unavg",0.39464895675873,-27.5009285223247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",66,33,24,"Yes","Unavg",0.0550458715236545,-2.50095250242752,-13.1548016395869,-15.8116684500733,NA,NA,NA,0.892593088203321,-0.560610312747598,NA,NA,NA,NA
"CEVE",66,26,21,"Yes","Unavg",0.110112440118619,-2.88476853819942,-10.6210263983972,-24.8008539421929,NA,NA,NA,1.83109221036342,-0.737512801152387,NA,NA,NA,NA
"CHUM",66,61,49,"No","Unavg",0.159468374384321,-4.34554102510531,NA,NA,0.25559169195449,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",66,44,51,"No","Unavg",0.138313803449908,-6.78774073306691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",66,20,22,"No","Unavg",0.102315614276598,-3.82189279539547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",66,18,27,"Yes","Unavg",0.108401397437841,-3.11382217525163,-7.44887383752555,-15.491148437679,NA,NA,NA,2.52026050306542,-0.0954231136237875,NA,NA,NA,NA
"GAOV",66,11,10,"No","Unavg",0.0995473132926118,-12.4732542819035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",66,21,20,"No","Unavg",0.185656856829297,-1.04727050817303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",66,20,43,"No","Unavg",0.120316920881929,-4.9160811746496,NA,NA,0.877183027077864,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",66,17,24,"No","Unavg",0.0714843979051277,-4.54329341466409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",66,12,11,"No","Unavg",0.0660610089995836,-2.45559390112149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",66,17,10,"No","Unavg",0.166770443676968,-4.56541659035121,-70.6277498069784,-23.6640357854913,-2.03772297320374,-40.0760134240459,NA,NA,NA,NA,NA,NA,NA
"LIBO",66,48,66,"No","Unavg",0.205744844677563,-5.45800761737063,NA,NA,0.443842551378431,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",66,61,57,"No","Unavg",0.262908963808367,-4.06506671523441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",66,26,12,"No","Unavg",0.034764403945707,-5.06260778906261,NA,NA,-0.815033404705507,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",66,29,15,"No","Unavg",0.132118689196297,-0.476694350705127,NA,NA,-7.36041585499324,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",66,127,100,"Yes","Unavg",0.0472549667440796,-0.702153857386125,-10.9956285600037,-10.4485826692883,NA,NA,NA,0.436630628442156,-0.450127856165285,NA,NA,NA,NA
"POMU",66,20,8,"No","Unavg",0.235192798921829,0.725807725790204,NA,NA,-1.03514247774546,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",66,47,22,"No","Unavg",0.0987830242286591,-2.35118445507706,NA,NA,-0.861375730835899,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",66,18,13,"No","Unavg",0.190285866530476,-25.1689701220172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",66,33,19,"No","Unavg",0.110604708820534,-7.49810947081768,NA,NA,4.34866900324556,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",66,23,21,"No","Unavg",0.0380504413206668,-6.94594523089816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",66,15,21,"No","Unavg",0.0571412379504544,-2.10344252689853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",66,48,16,"No","Unavg",0.162874441710516,-10.2911888471238,NA,NA,-1.26401055023031,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",66,17,29,"No","Unavg",0.107628630855272,-3.6802022009521,NA,NA,0.594569667096898,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",66,34,42,"No","Unavg",0.0472242358465229,-2.58464876227754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",66,95,109,"Yes","Unavg",0.100585168712025,-1.26291240533774,11.7908247365042,-22.8619621851169,NA,NA,NA,-1.58845283392188,0.275745605440018,50.9250945236137,-5.40882237581489,NA,NA
"VASI",66,24,25,"No","Unavg",0.172762698154443,-11.5792758147593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",67,72,59,"No","Unavg",0.244638280048155,-2.4162040097038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",67,15,14,"No","Unavg",0.0649144958028233,-4.50500835679904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",67,10,21,"Yes","Unavg",0.113908442836874,-3.66877491294765,-11.9687996511321,NA,NA,NA,NA,2.53556412886655,0.118079482394821,8.89758318516103,33.3872704684354,NA,NA
"AMAL",67,42,41,"No","Unavg",0.107401820115172,-3.11161992371895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",67,42,30,"Yes","Unavg",0.0464903931114035,-2.26195661764073,-20.7710922663251,-7.61519598856579,NA,NA,NA,0.630209543456099,-0.330366008093627,8.08867006947216,22.5988814543246,NA,NA
"ATFI",67,24,27,"No","Unavg",0.0694463248946281,-1.67229554228165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",67,32,28,"No","Unavg",0.388062580052662,-29.9181868635261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",67,33,22,"Yes","Unavg",0.0807045291599731,-2.50702889624272,-16.6485357093272,-12.7340878391658,NA,NA,NA,0.951943039820799,-1.29850967405059,17.0200051037368,8.2547411325296,3.62207594580247,-32.9205205008938
"CEVE",67,26,19,"Yes","Unavg",0.0949874796804857,-2.82243547873805,-10.9746592338799,-21.0646841661658,NA,NA,NA,1.60711578821064,-0.823585431455181,NA,NA,NA,NA
"CHUM",67,61,53,"No","Unavg",0.155875931219173,-3.88276971368621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",67,44,48,"No","Unavg",0.149168184085996,-8.09088010757762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",67,20,21,"No","Unavg",0.0998281049893796,-3.87479747838558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",67,18,26,"Yes","Unavg",0.111578461203277,-3.11141992853583,-5.71866123480957,-15.9003666284417,NA,NA,NA,2.52564573584571,-0.168728971267998,NA,NA,NA,NA
"GAOV",67,11,8,"No","Unavg",0.116581877238951,-14.7303161720677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",67,21,24,"No","Unavg",0.186075177084249,-0.972689487993998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",67,20,44,"No","Unavg",0.103910178932363,-4.40463949921101,NA,NA,0.897229649101726,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",67,17,23,"No","Unavg",0.0657331667260038,-4.86300077437408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",67,12,9,"No","Unavg",0.0579146488909537,-2.60859171538376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",67,17,9,"No","Unavg",0.17269366632018,-4.59684906460853,-71.7377964474612,-24.2903964156153,-2.46797353116927,-47.7707164653114,NA,NA,NA,NA,NA,NA,NA
"LIBO",67,48,66,"No","Unavg",0.209097196314453,-5.05098245238807,NA,NA,0.444682640257713,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",67,61,58,"No","Unavg",0.261010268563174,-4.07404401465236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",67,26,12,"No","Unavg",0.0704147240176834,-4.18447779350177,NA,NA,-12.105927215892,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",67,29,16,"No","Unavg",0.111655132498169,-1.11714703654137,NA,NA,-1.16592009594276,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",67,127,106,"Yes","Unavg",0.0525456140586945,-0.706983550964168,-12.4419005931807,-9.69752924634516,NA,NA,NA,0.788371578043252,-0.401472995217814,NA,NA,NA,NA
"POMU",67,20,8,"No","Unavg",0.240335606506032,0.791447864951652,NA,NA,-1.03870012834713,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",67,47,22,"No","Unavg",0.0936759426360136,-2.61057202618232,NA,NA,-0.858936106386647,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",67,18,12,"No","Unavg",0.182843236333842,-23.9481033447329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",67,33,22,"No","Unavg",0.110273520280505,-5.66559877109306,NA,NA,-0.451530136884701,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",67,23,21,"No","Unavg",0.0439333646113363,-7.39239130070029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",67,15,21,"No","Unavg",0.0539534389962268,-2.1291934996051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",67,48,18,"No","Unavg",0.160258716866927,-10.5640047984281,NA,NA,-1.13836457884855,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",67,17,32,"No","Unavg",0.11717905883667,-3.68891800103258,NA,NA,0.708367536049655,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",67,34,38,"No","Unavg",0.0474146106009073,-1.48941254267677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",67,10,27,"No","Unavg",0.210819367494504,-4.85372864848823,NA,NA,2.08334399269298,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",67,95,113,"Yes","Unavg",0.0955943024141965,-1.24871543719803,11.6007280948156,-21.8485238371538,NA,NA,NA,-1.56932879189801,0.355486718490004,43.9777957766393,-7.06372382062065,NA,NA
"VASI",67,24,28,"No","Unavg",0.213907475408933,-15.9019172085082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",68,72,60,"No","Unavg",0.245928474557718,-2.56779038251761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",68,15,14,"No","Unavg",0.0638497307110996,-4.70788256004157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",68,10,19,"Yes","Unavg",0.118779652345946,-3.6687749680583,-11.9688011114788,NA,NA,NA,NA,2.50191749101908,-0.0057712217833516,1.38272544175436,30.4756972724759,NA,NA
"AMAL",68,42,41,"No","Unavg",0.112083480885885,-3.04616912757104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",68,42,26,"Yes","Unavg",0.051650253927515,-2.25857953304266,-20.6151068050727,-7.35921988083909,NA,NA,NA,0.314653941233742,-0.479922351386322,2.21811412834544,24.2486799043539,NA,NA
"ATFI",68,24,29,"No","Unavg",0.0756511768490856,-1.59077859582601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",68,32,30,"No","Unavg",0.389223223476189,-30.5429520881909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",68,33,23,"Yes","Unavg",0.0580908364369905,-2.50451369474972,-12.352107102169,-16.6745973641855,NA,NA,NA,0.903888935374587,-0.62287299221815,NA,NA,NA,NA
"CEVE",68,26,19,"Yes","Unavg",0.102379528414327,-2.86502872693606,-10.8297842853578,-23.6349094364228,NA,NA,NA,1.64197352591112,-0.827152491958634,NA,NA,NA,NA
"CHUM",68,61,50,"No","Unavg",0.161778397467687,-4.17921630397123,NA,NA,0.380695085092286,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",68,44,50,"No","Unavg",0.148134030441361,-7.80027608128566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",68,20,21,"No","Unavg",0.0993858317719157,-3.73132786330046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",68,18,24,"Yes","Unavg",0.11535531603365,-3.20164887229722,-1.07177921906114,-21.8800189700713,NA,NA,NA,2.21132335002456,-0.215908375630167,-20.2281827185687,11.0703674613306,NA,NA
"GAOV",68,11,9,"No","Unavg",0.0968564715655931,-12.4878317113256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",68,21,21,"No","Unavg",0.210368382215424,-0.831222098874791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",68,20,40,"No","Unavg",0.104482026138859,-4.37831037009017,NA,NA,0.786622047913073,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",68,17,24,"No","Unavg",0.0627568890847641,-4.7864436208352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",68,12,10,"No","Unavg",0.0745376262531577,-2.42816995184249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",68,17,8,"No","Unavg",0.155370277110886,-4.71450310912085,-74.6577912522994,-21.5465125999589,-0.802774029378058,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",68,48,68,"No","Unavg",0.20474433974758,-5.25333258558599,NA,NA,0.485806689761534,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",68,61,58,"No","Unavg",0.263570763083559,-4.39790412476818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",68,26,13,"No","Unavg",0.0151480907398917,-2.57963390914452,NA,NA,-0.727534522869196,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",68,29,16,"No","Unavg",0.134754717020067,-0.476694350705113,NA,NA,-8.19387883570023,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",68,127,114,"Yes","Unavg",0.0432009419579826,-0.695770976501824,-11.2689461426876,-8.79804788849721,NA,NA,NA,0.769226632229465,-0.273374805812578,NA,NA,NA,NA
"POMU",68,20,9,"No","Unavg",0.200156890203071,0.328231355461607,NA,NA,-0.889229341922669,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",68,47,18,"No","Unavg",0.111697941230252,-2.74310143726622,NA,NA,-1.07930539038109,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",68,18,13,"No","Unavg",0.185014005722946,-24.0949522383925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",68,33,19,"No","Unavg",0.108195921502438,-5.46075655762206,NA,NA,-0.610829183441292,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",68,23,22,"No","Unavg",0.0433571158031425,-7.27667835299856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",68,15,22,"No","Unavg",0.0518837181581011,-2.1196209102057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",68,48,18,"No","Unavg",0.16040198460448,-10.5474141691927,NA,NA,-1.1384354396521,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",68,17,30,"No","Unavg",0.113928511162941,-3.33310338527722,NA,NA,0.634392194985985,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",68,34,38,"No","Unavg",0.0427912262173886,-1.52679202606471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",68,95,109,"Yes","Unavg",0.101162157520707,-1.26618401345346,11.8337897108205,-23.0909913675781,NA,NA,NA,-1.89618305865076,0.295716007801824,52.7264749889339,-6.98410290437255,NA,NA
"VASI",68,24,25,"No","Unavg",0.171316365036127,-11.3939336176215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",69,72,60,"No","Unavg",0.245928474557718,-2.56779038251761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",69,15,11,"No","Unavg",0.0480791193882105,-2.49182057558395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",69,10,17,"Yes","Unavg",0.199518766161424,-3.6687749680583,-11.9688011114788,NA,NA,NA,NA,2.75357699910475,-0.995853418643953,-3.03096753951397,45.754175137543,NA,NA
"AMAL",69,42,45,"No","Unavg",0.110239632395252,-2.86078973995083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",69,42,29,"Yes","Unavg",0.0479671035606452,-2.25845847088719,-20.6094824157059,-7.34995166015224,NA,NA,NA,0.625779577530099,-0.379434938081586,8.01018554272978,23.3524790555997,NA,NA
"ATFI",69,24,27,"No","Unavg",0.0695501511145203,-1.67154984751365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",69,33,21,"Yes","Unavg",0.0593285263791646,-2.48676331917145,-13.4808096137574,-14.2935426799738,NA,NA,NA,0.873797878223429,-0.752337280206987,NA,NA,NA,NA
"CEVE",69,26,19,"Yes","Unavg",0.114538293582102,-2.861658460219,-11.7915145256564,-23.0890902350496,NA,NA,NA,1.8059260262952,-0.925727897121643,NA,NA,NA,NA
"CHUM",69,61,47,"No","Unavg",0.160615951963759,-4.43271254466671,NA,NA,0.225653819067207,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",69,44,48,"No","Unavg",0.143457002574412,-7.75233978398645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",69,20,24,"No","Unavg",0.10678610937191,-3.85659719932915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",69,18,27,"Yes","Unavg",0.0989313701870203,-3.12314551918805,0.74626588160446,-17.2860150633814,NA,NA,NA,2.40805325467669,-0.028942279940712,NA,NA,NA,NA
"GAOV",69,11,8,"No","Unavg",0.0964951343615463,-12.7385528073479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",69,21,19,"No","Unavg",0.199290954315115,-0.956727141905921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",69,20,37,"No","Unavg",0.0913332776844763,-4.38640619384879,NA,NA,0.69265093928474,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",69,17,26,"No","Unavg",0.067793739506155,-4.72537607667308,NA,NA,0.465713984691651,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",69,12,9,"No","Unavg",0.0595658987811898,-2.59451684613579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",69,17,12,"No","Unavg",0.155433966265522,-5.07730335377083,-80.2896966216862,-21.8647371169514,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",69,48,63,"No","Unavg",0.214098122878851,-5.34988369405753,NA,NA,0.938578824803552,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",69,61,59,"No","Unavg",0.263751084206804,-4.39403080905359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",69,26,15,"No","Unavg",0.0251559644782783,-4.96438325478253,NA,NA,-0.582062245047343,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",69,29,14,"No","Unavg",0.136785008869845,-0.476694350705115,NA,NA,-8.16646384206896,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",69,127,103,"Yes","Unavg",0.0483177935448589,-0.700126820647095,-9.39351863497485,-11.6202418164281,NA,NA,NA,0.691148243597353,-0.435141478815176,NA,NA,NA,NA
"POMU",69,20,8,"No","Unavg",0.213373986939029,0.450331189094679,NA,NA,-1.02119320975251,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",69,47,23,"No","Unavg",0.0953941352405836,-2.13697070157958,NA,NA,-0.812620104531738,NA,NA,NA,NA,NA,NA,NA,NA
"RULA",69,18,14,"No","Unavg",0.14864372228806,-17.7865664713447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",69,33,22,"No","Unavg",0.10451017217286,-5.00007255868916,NA,NA,-0.450493430775566,NA,NA,NA,NA,NA,NA,NA,NA
"RUPE",69,23,24,"No","Unavg",0.0286916733276935,-6.12508398209807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSP",69,15,22,"No","Unavg",0.0518837181581011,-2.1196209102057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",69,48,18,"No","Unavg",0.161091314230379,-10.6668248803918,NA,NA,-1.1388912701234,NA,NA,NA,NA,NA,NA,NA,NA
"SPBE",69,17,31,"No","Unavg",0.118198861283858,-3.42887764125793,NA,NA,0.672624826985592,NA,NA,NA,NA,NA,NA,NA,NA
"TITR",69,34,41,"No","Unavg",0.0447551177120117,-1.46811301625933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",69,10,23,"No","Unavg",0.174799768378786,-2.00641247301627,NA,NA,0.91934083228204,NA,NA,NA,NA,NA,NA,NA,NA
"VAME",69,95,113,"Yes","Unavg",0.104527420927658,-1.27001311809388,11.88369690238,-23.3570313669943,NA,NA,NA,-1.9899888494231,0.358512342428495,55.108596016678,-7.27039493915457,NA,NA
"VASI",69,24,24,"No","Unavg",0.160118611719402,-11.1278118181325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",7,72,59,"No","Unavg",0.247451810134537,-2.44046345631573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACGL",7,15,11,"No","Unavg",0.0505950994713377,-2.46976570959086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",7,10,15,"Yes","Unavg",0.133748039537925,-3.6687749680583,-11.9688011114787,NA,NA,NA,NA,2.37347915690678,-0.733583191288203,5.81025144310188,42.9221451950848,NA,NA
"AMAL",7,42,46,"No","Unavg",0.120010379532542,-2.63767303925204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",7,42,26,"Yes","Unavg",0.0533725017801651,-2.2754127247544,-21.376920287351,-8.5907922752427,NA,NA,NA,0.330314810146131,-0.468524139190712,2.35612463609256,21.3336426382344,NA,NA
"ATFI",7,24,28,"No","Unavg",0.0748042525031656,-1.61529368003707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",7,32,30,"No","Unavg",0.38979158867161,-30.5979860015454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",7,33,17,"Yes","Unavg",0.0609789721959713,-2.50206802328078,-12.0207678485431,-16.7001461074978,NA,NA,NA,0.413961577000601,-0.906673242364957,NA,NA,NA,NA
"CEVE",7,26,22,"Yes","Unavg",0.112653269832439,-2.85578445302018,-12.8842940622726,-22.2749515324499,NA,NA,NA,1.95405166172654,-0.73388328664961,NA,NA,NA,NA
"CHUM",7,61,48,"No","Unavg",0.15040856672704,-4.1552851876157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLUN",7,44,48,"No","Unavg",0.146994744234212,-7.93761435253381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",7,20,22,"No","Unavg",0.102306391619139,-3.7949660042623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",7,18,26,"Yes","Unavg",0.0905397255031696,-3.13077756020535,1.44043886347577,-17.7016314596484,NA,NA,NA,2.26983887774155,-0.0292265264623924,NA,NA,NA,NA
"GAOV",7,11,8,"No","Unavg",0.106354675687298,-12.9556569705394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",7,21,21,"No","Unavg",0.182994590788811,-1.04956465835603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",7,20,43,"No","Unavg",0.115461703420595,-5.11150325931605,NA,NA,0.875401293236234,NA,NA,NA,NA,NA,NA,NA,NA
"GYDR",7,17,22,"No","Unavg",0.0664835494923808,-3.99588308662924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",7,12,7,"No","Unavg",0.0629884625104487,-2.65867376673752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",7,17,10,"No","Unavg",0.146296334685309,-5.13140457339144,-80.3163501921742,-23.9650021269219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIBO",7,48,67,"No","Unavg",0.213105159981356,-5.23748267478704,NA,NA,0.467909482607328,NA,NA,NA,NA,NA,NA,NA,NA
"MANE",7,61,59,"No","Unavg",0.262759980082644,-3.90988398518442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",7,26,14,"No","Unavg",0.0283260355336139,-5.06338451927437,NA,NA,-0.654341030187124,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",7,29,15,"No","Unavg",0.111298173871259,-1.31189319258446,NA,NA,-0.723506271740302,NA,NA,NA,NA,NA,NA,NA,NA
"PAMY",7,127,104,"Yes","Unavg",0.0484962068823223,-0.704915607542683,-11.8105815425624,-10.0630494003247,NA,NA,NA,0.552944288036864,-0.401507680488024,NA,NA,NA,NA
"POMU",7,20,10,"No","Unavg",0.180048141621639,0.115048295218368,NA,NA,-0.767676843026241,NA,NA,NA,NA,NA,NA,NA,NA
"PTAQ",7,47,22,"No","Unavg",0.0951499361879383,-2.35546886112395,NA,NA,-0.859899523650285,NA,NA,NA,NA,NA,NA,NA,NA
