"new_Model_id","X.Intercept.","AIC","logLik","Data.TypeResurvey","Elevation.m","Elevation.m2","Data.TypeResurvey.Elevation.m","Data.TypeResurvey.Elevation.m2","Model_id","Has_warning","Probability_warning","Converge_warning","Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","FiresBurned","Data.TypeResurvey.FiresBurned","Elevation.m.FiresBurned","Elevation.m2.FiresBurned","Data.TypeResurvey.Elevation.m.FiresBurned","Data.TypeResurvey.Elevation.m2.FiresBurned"
"Mod.31",-4.21683661421827,496.018867507383,-242.009433753692,0.303269631620668,0.0119353308967484,-9.40210645094121e-06,-0.000998236775957723,6.66503406262057e-07,"31",FALSE,FALSE,FALSE,"MANE",2,61,59,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-4.06419754043174,490.085503417059,-242.042751708529,NA,0.0114330949618883,-9.06620158290729e-06,NA,NA,"6",FALSE,FALSE,FALSE,"MANE",2,61,59,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-4.04294216325734,492.048869884973,-242.024434942486,-0.0424463290528439,0.0114329530834632,-9.06633032617995e-06,NA,NA,"7",FALSE,FALSE,FALSE,"MANE",2,61,59,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-2.96898894000436,289.585131895747,-143.792565947873,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.5796339091445,283.899538938508,-139.949769469254,-0.998313984209644,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.10",-3.41836766120652,292.008029231383,-143.004014615692,NA,0.000353682446479634,NA,NA,NA,"10",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.375058998050577,NA,NA,NA,NA,NA
"Mod.1023",-5.36024016131135,280.376712549709,-129.188356274854,-0.268636482240241,0.00568275075196151,-2.58157386193129e-06,-0.00149636240484677,8.33530476755342e-07,"1023",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-68.6245517206337,29.9998408541659,0.0743352568831985,-1.89720639035534e-05,-0.029826432375744,NA
"Mod.11",-3.03384574459566,286.29940251221,-139.149701256105,-1.00087063566226,0.000358230173401421,NA,NA,NA,"11",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.380309752294548,NA,NA,NA,NA,NA
"Mod.127",-4.56959449422936,288.282055026248,-136.141027513124,-1.05928214932231,0.00309387184864666,-1.10279519072566e-06,0.00109251649846819,-6.45248194450311e-07,"127",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.921147407544079,-15.8650943805102,NA,NA,NA,NA
"Mod.138",-2.93506228265679,286.220123838397,-139.110061919198,NA,-7.27198870389584e-05,NA,NA,NA,"138",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-4.78400185959511,NA,0.00343560151016298,NA,NA,NA
"Mod.139",-2.54045992728962,280.378271715365,-135.189135857682,-1.0186769580712,-7.27099872516157e-05,NA,NA,NA,"139",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-4.88162864305464,NA,0.00350960855916692,NA,NA,NA
"Mod.14",-4.90494018062065,292.083118598526,-142.041559299263,NA,0.00327278056774891,-1.22684652099568e-06,NA,NA,"14",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.481665831443327,NA,NA,NA,NA,NA
"Mod.142",-5.70340837393396,282.715504304578,-136.357752152289,NA,0.00556160339994946,-2.46564189408796e-06,NA,NA,"142",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.24835603155391,NA,0.00579156734614955,NA,NA,NA
"Mod.143",-5.32718124316433,276.858557158625,-132.429278579313,-1.0211493075746,0.00560044037738037,-2.48209302592223e-06,NA,NA,"143",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.37254670498222,NA,0.00588054481561685,NA,NA,NA
"Mod.15",-4.53204039460702,286.36156143101,-138.180780715505,-1.0028197260236,0.00330183616846645,-1.23724959824325e-06,NA,NA,"15",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.488276641039756,NA,NA,NA,NA,NA
"Mod.155",-2.67740766828451,282.093372107716,-135.046686053858,-0.548769369997332,4.24510564045837e-05,NA,-0.000405397009004995,NA,"155",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-4.9360154895608,NA,0.00355061065395794,NA,NA,NA
"Mod.159",-5.53366919306849,278.495564333815,-132.247782166907,-0.400626445019358,0.00580539604301488,-2.50594919314608e-06,-0.000534026953136037,NA,"159",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.48072884941623,NA,0.00595549102207248,NA,NA,NA
"Mod.19",-3.12951145672854,286.599518598186,-139.299759299093,-0.560402590081082,0.000476003399812151,NA,-0.000375980291587477,NA,"19",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.191",-5.16062645800031,280.247586656211,-132.123793328105,-1.70015004473872,0.00510739916756308,-2.2214500985563e-06,0.00193341849263623,-1.02382954309815e-06,"191",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.49812240358218,NA,0.00597129422200023,NA,NA,NA
"Mod.2",-3.38547043337479,290.52923404741,-143.264617023705,NA,0.0003633668976383,NA,NA,NA,"2",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.203",-2.61558080881182,277.822333125601,-132.9111665628,-0.773573154381623,-7.25878328505207e-05,NA,NA,NA,"203",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-5.1468293486455,-16.0630788400778,0.00401419003444327,NA,NA,NA
"Mod.2047",-5.36024016131134,282.376712025845,-129.188356012923,-0.268636482240201,0.00568275075196135,-2.58157386193119e-06,-0.00149636240484678,8.33530476755344e-07,"2047",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-68.6245517206332,55.6873598543433,0.0743352568831981,-1.89720639035533e-05,-0.0785216452303609,2.07201072887493e-05
"Mod.207",-5.37597515646341,274.459368438688,-130.229684219344,-0.777879616811612,0.00554894991948566,-2.45954171587329e-06,NA,NA,"207",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.57378841092324,-15.9309622824341,0.00632533567864401,NA,NA,NA
"Mod.219",-2.51195657648284,279.704689681036,-132.852344840518,-1.08932797270527,-0.000168380059600051,NA,0.00028684844549412,NA,"219",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-5.25045358097448,-16.2635209679153,0.0041099822611928,NA,NA,NA
"Mod.223",-5.24360691761901,276.287275189867,-130.143637594934,-1.24640452577067,0.00544732960672602,-2.47673704993751e-06,0.000425735289592987,NA,"223",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.75393807414935,-16.2165932197161,0.00648491163730528,NA,NA,NA
"Mod.23",-4.53392750015727,286.925652159016,-138.462826079508,-0.472717042629958,0.00322632914333391,-1.14635026551746e-06,-0.000452080536260031,NA,"23",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.255",-5.68005735592353,278.078801167231,-130.039400583615,0.0511807123717435,0.00632706441765866,-2.86892738405303e-06,-0.00214067607054356,1.12088399887694e-06,"255",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-9.41954418862202,-16.6599070029458,0.00693376986328605,NA,NA,NA
"Mod.27",-3.16129111879937,288.072554614948,-139.036277307474,-0.566413348750569,0.000465250178306115,NA,-0.000371646370925821,NA,"27",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.379786717974149,NA,NA,NA,NA,NA
"Mod.3",-3.00072150075733,284.828493867874,-139.414246933937,-0.99996903031177,0.000367951037977266,NA,NA,NA,"3",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-4.70801022576476,288.089099455245,-138.044549727622,-0.473017893225368,0.00347375568894319,-1.25536457643947e-06,-0.000453020394446882,NA,"31",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.488839052033663,NA,NA,NA,NA,NA
"Mod.398",-5.46804579705764,283.198777972442,-135.599388986221,NA,0.00509119146531046,-2.25826419444495e-06,NA,NA,"398",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-55.8567195644506,NA,0.0599335609283472,-1.52262591334115e-05,NA,NA
"Mod.399",-5.09150824030733,277.30557800351,-131.652789001755,-1.0259374626295,0.00513205397452978,-2.27566072017211e-06,NA,NA,"399",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-57.5338606174011,NA,0.0617905026357113,-1.57223148364973e-05,NA,NA
"Mod.415",-5.3049808146234,278.932715557988,-131.466357778994,-0.398138210028833,0.00534927135445557,-2.3042628051529e-06,-0.000541021331393927,NA,"415",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-58.598318957884,NA,0.0629569810875433,-1.6029746041602e-05,NA,NA
"Mod.447",-4.90065578410874,280.645389985005,-131.322694992502,-1.83348807422715,0.00458273264908929,-1.98901773212601e-06,0.00222360963664852,-1.16056967713762e-06,"447",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-59.9353876987681,NA,0.0645228953726638,-1.64793398814965e-05,NA,NA
"Mod.463",-5.1591077296895,274.660364720325,-129.330182360162,-0.777291035211129,0.00511505542114249,-2.26830933037289e-06,NA,NA,"463",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-68.8256841522604,-16.010599137115,0.0749029522140227,-1.92853284351132e-05,NA,NA
"Mod.479",-5.03058503626267,276.493004226533,-129.246502113267,-1.23244775147625,0.00501668327485476,-2.28518118801933e-06,0.000413574398483592,NA,"479",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-68.954206845682,-16.2963750379588,0.0750013243603048,-1.92684565774653e-05,NA,NA
"Mod.511",-5.36024016131137,278.37671235599,-129.188356177995,-0.268636482240247,0.00568275075196165,-2.58157386193139e-06,-0.00149636240484678,8.33530476755351e-07,"511",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-68.6245517206379,-16.5560558345736,0.0743352568832033,-1.89720639035548e-05,NA,NA
"Mod.55",-4.18447779350176,288.6643308438,-138.3321654219,-1.76702313491664,0.00255038359747054,-8.64743145539389e-07,0.0021003051829896,-1.08963803992568e-06,"55",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-4.73370655575544,290.907210982236,-142.453605491118,NA,0.00303002564744027,-1.11968644243898e-06,NA,NA,"6",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.63",-4.35987581052442,289.82830798081,-137.914153990405,-1.7635410003161,0.00280029140475256,-9.74773710666921e-07,0.00209262618848356,-1.08701252071029e-06,"63",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.488900128319815,NA,NA,NA,NA,NA
"Mod.7",-4.35858977236504,285.197275983818,-138.598637991909,-1.00145451798396,0.0030550802358821,-1.12836932934685e-06,NA,NA,"7",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.73",-2.69527047445583,283.580396462963,-137.790198231481,-0.77358555568017,NA,NA,NA,NA,"73",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.838972484090156,-15.9361849638167,NA,NA,NA,NA
"Mod.731",-2.51195657648284,281.704689430945,-132.852344715473,-1.08932797270529,-0.000168380059600049,NA,0.000286848445494135,NA,"731",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-5.25045358097461,-9.71433037970221,0.00410998226119287,NA,-0.00422845064708622,NA
"Mod.735",-5.24360691761901,278.287274912511,-130.143637456256,-1.24640452577068,0.00544732960672598,-2.47673704993749e-06,0.000425735289592998,NA,"735",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-8.75393807414941,-6.0415761795896,0.00648491163730533,NA,-0.00656292659394898,NA
"Mod.75",-3.10670117890831,284.545377706432,-137.272688853216,-0.774846997830236,0.000360982732461792,NA,NA,NA,"75",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.825601156980533,-15.934755657923,NA,NA,NA,NA
"Mod.767",-5.68005735592362,280.078800820552,-130.039400410276,0.0511807123719651,0.00632706441765886,-2.86892738405311e-06,-0.00214067607054403,1.12088399887715e-06,"767",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-9.41954418862243,-5.42174197728683,0.00693376986328629,NA,-0.00702352957895997,NA
"Mod.79",-4.61657462934653,284.593099656318,-136.296549828159,-0.776081589303122,0.00332752125726298,-1.24719922971695e-06,NA,NA,"79",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.938004435711317,-15.9319378349658,NA,NA,NA,NA
"Mod.8",-3.01490217277234,291.020793142201,-143.510396571101,NA,NA,NA,NA,NA,"8",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.390233580627165,NA,NA,NA,NA,NA
"Mod.9",-2.6258090605282,285.326878022782,-139.663439011391,-0.999247646402728,NA,NA,NA,NA,"9",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.395541098326006,NA,NA,NA,NA,NA
"Mod.91",-3.21477695529072,286.369679187577,-137.184839593789,-0.386507593897413,0.000452283605230088,NA,-0.000333815219336008,NA,"91",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.821455104390794,-15.9223433484723,NA,NA,NA,NA
"Mod.95",-4.77228958193503,286.370795051462,-136.185397525731,-0.289859336016785,0.00348257915177612,-1.26498398165656e-06,-0.000417496214505283,NA,"95",FALSE,FALSE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",0.934860930038885,-15.9191878584119,NA,NA,NA,NA
"Mod.991",-5.0305850362622,278.493004336466,-129.246502168233,-1.23244775147623,0.00501668327485405,-2.28518118801912e-06,0.000413574398483597,NA,"991",TRUE,TRUE,FALSE,"MEFE",2,26,10,"Yes","Unavg.w.warn",-68.9542068456832,29.8299488145308,0.0750013243603066,-1.92684565774658e-05,-0.0298328256748961,NA
"Mod.0",-2.73292346568936,340.827966432899,-169.413983216449,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-2.46164978762334,338.811600947353,-167.405800473676,-0.629392616807399,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.11",-0.0601963003562323,311.66370036849,-151.831850184245,-1.94435757177082,-0.00270420407949998,NA,0.00161784177050407,NA,"11",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.15",-1.80643412804789,308.567763314504,-149.283881657252,-2.64594920156771,0.00197529423535097,-2.70245411235108e-06,0.00252664955023559,NA,"15",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.2",-0.894196188345422,315.293939593068,-155.646969796534,NA,-0.00197565109067765,NA,NA,NA,"2",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.3",-0.601146275749539,313.126248282428,-153.563124141214,-0.653275760819772,-0.0019882087979225,NA,NA,NA,"3",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-0.476694350705116,306.314743965472,-147.157371982736,-7.53373103994207,-0.00161149233818359,-6.0247774747921e-07,0.0141740023966576,-6.21453104830569e-06,"31",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-2.471902731724,313.744986007729,-153.872493003865,NA,0.00196725758696653,-2.08193683352456e-06,NA,NA,"6",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.7",-2.18201285808587,311.60222052714,-151.80111026357,-0.650322475586194,0.00195679067587631,-2.08181036222399e-06,NA,NA,"7",FALSE,FALSE,FALSE,"OPHO",2,29,16,"No","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.0",-0.7590146055471,924.734841268831,-461.367420634416,NA,NA,NA,NA,NA,"0",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.1",-0.644750639697993,924.552793187018,-460.276396593509,-0.233799764191812,NA,NA,NA,NA,"1",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.10",-0.0835552291879926,902.853877694076,-448.426938847038,NA,-0.000703685594866071,NA,NA,NA,"10",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.768934700517779,NA,NA,NA,NA,NA
"Mod.1023",-2.50879082228454,891.262625289621,-434.63131264481,0.25112711161996,0.00481357749075077,-2.52180187726296e-06,-0.00102731123849138,4.64279115614613e-07,"1023",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.21826834171387,0.155217463615125,-0.00146330116352282,9.89483235903606e-07,-0.000284722508576616,NA
"Mod.11",0.036726671985381,902.594882500188,-447.297441250094,-0.242247472552874,-0.000705733804384413,NA,NA,NA,"11",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.771710924161472,NA,NA,NA,NA,NA
"Mod.127",-2.38902380567448,887.879005741341,-435.939502870671,0.273445391663773,0.00438799867237875,-2.26230478127288e-06,-0.00101349432164386,4.34628495662973e-07,"127",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.06455072440079,-0.170638643117273,NA,NA,NA,NA
"Mod.138",-0.00866162316365374,903.970919085649,-447.985459542825,NA,-0.000775702140869389,NA,NA,NA,"138",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.289345241634331,NA,0.000432055046087827,NA,NA,NA
"Mod.139",0.111813804569266,903.711200967507,-446.855600483754,-0.242359423276307,-0.000777873637761938,NA,NA,NA,"139",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.291073182671762,NA,0.000432974442670499,NA,NA,NA
"Mod.14",-2.25393206195311,882.483912462174,-437.241956231087,NA,0.00388767199423859,-2.04692336815018e-06,NA,NA,"14",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.97570083109122,NA,NA,NA,NA,NA
"Mod.142",-2.18315925561436,882.693919656966,-436.346959828483,NA,0.00387571304414651,-2.09516229726541e-06,NA,NA,"142",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.269065569576241,NA,0.000662033892008288,NA,NA,NA
"Mod.143",-2.06553916059286,882.387719972838,-435.193859986419,-0.248231271116455,0.00388543508679992,-2.10038266932773e-06,NA,NA,"143",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.270992778288407,NA,0.000663382937078733,NA,NA,NA
"Mod.15",-2.13650790663932,882.179321320521,-436.08966066026,-0.247983214469574,0.00389729498928549,-2.05201310920034e-06,NA,NA,"15",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.97915791048636,NA,NA,NA,NA,NA
"Mod.155",0.0985754517622996,905.70529839382,-446.85264919691,-0.214648818742527,-0.000765334031896344,NA,-2.64667568118053e-05,NA,"155",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.290520426077881,NA,0.000433526255609342,NA,NA,NA
"Mod.159",-2.09699298540109,884.361039836671,-435.180519918336,-0.184368454270315,0.00391757029577593,-2.10177255513325e-06,-6.22802573903734e-05,NA,"159",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.269921449646108,NA,0.000664664944109138,NA,NA,NA
"Mod.19",0.0922775706967151,911.691419637106,-451.845709818553,-0.213403793084605,-0.000680581253607326,NA,-2.41966224267512e-05,NA,"19",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.191",-2.28360170763575,886.185307581338,-435.092653790669,0.20514859231527,0.00431566211984907,-2.28087961683227e-06,-0.000895310804189613,3.75952901591777e-07,"191",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.27041134034637,NA,0.000664031259040575,NA,NA,NA
"Mod.2",-0.0143364958877523,909.921038794782,-452.960519397391,NA,-0.000690159968153266,NA,NA,NA,"2",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.203",0.106038038148964,905.672452309669,-446.836226154834,-0.230708710214323,-0.000777662618762593,NA,NA,NA,"203",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.34107304549031,-0.0983680945295116,0.000431704910914279,NA,NA,NA
"Mod.2047",-2.55290011186385,893.228614835896,-434.614307417948,0.340662215110837,0.00490788425252645,-2.5649826372743e-06,-0.00121895865471386,5.52019161504102e-07,"2047",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.43222230770626,-0.281315438900417,-0.00193598936030359,1.19474904837117e-06,0.000680948327211942,-4.20883723720531e-07
"Mod.207",-2.07288624306554,884.339234132783,-435.169617066391,-0.235238007661459,0.00388764654574372,-2.10130890160314e-06,NA,NA,"207",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.32814366090646,-0.112959771628597,0.000662378280910475,NA,NA,NA
"Mod.219",0.0949970301441951,907.668293104268,-446.834146552134,-0.207641019518546,-0.000767090327132669,NA,-2.22623467459189e-05,NA,"219",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.339608130016127,-0.0963257184518868,0.000432131451958667,NA,NA,NA
"Mod.223",-2.1014654252757,886.316947719793,-435.158473859896,-0.177314018903601,0.00391709119343824,-2.10254608479743e-06,-5.70481671318209e-05,NA,"223",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.324991805880006,-0.107959179569206,0.000663209793390743,NA,NA,NA
"Mod.23",-1.80946981515941,895.697150998701,-442.848575499351,-0.18721477983165,0.00337382146248933,-1.80172555809094e-06,-5.41030378824327e-05,NA,"23",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.255",-2.31993941416252,888.092581575766,-435.046290787883,0.276259018678358,0.00437839576757037,-2.31067902315313e-06,-0.00101724672083911,4.34481134900956e-07,"255",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.351959256577203,-0.160107778205443,0.000662811229601362,NA,NA,NA
"Mod.27",0.025784720832048,904.590921266765,-447.295460633383,-0.219480909989361,-0.000695402532850551,NA,-2.16555619555729e-05,NA,"27",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.771679280727533,NA,NA,NA,NA,NA
"Mod.3",0.104458359741567,909.696382881731,-451.848191440865,-0.238787912301174,-0.000692101582907454,NA,NA,NA,"3",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.31",-2.16425726530311,884.158849785437,-436.079424892718,-0.191863619604409,0.00392543511640959,-2.05315905112721e-06,-5.44305827804606e-05,NA,"31",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",0.979159141181985,NA,NA,NA,NA,NA
"Mod.398",-2.38692870829229,883.931783432574,-435.965891716287,NA,0.00431177402694896,-2.29457474321199e-06,NA,NA,"398",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.30507734922133,NA,-0.00163390926088474,1.00295947680803e-06,NA,NA
"Mod.399",-2.2693763097043,883.627293391286,-434.813646695643,-0.248124128201149,0.0043215183199991,-2.29978790995335e-06,NA,NA,"399",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.30761048107267,NA,-0.00163382589471539,1.00344230117385e-06,NA,NA
"Mod.415",-2.30089352309252,885.600596703698,-434.800298351849,-0.184044605880214,0.00435369145902147,-2.30116036324052e-06,-6.24800628050805e-05,NA,"415",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.30639615431525,NA,-0.00163256939066932,1.00353908892638e-06,NA,NA
"Mod.447",-2.4822255693512,887.433008880686,-434.716504440343,0.196693302097385,0.00473954479031829,-2.47450386877335e-06,-0.00087448508244231,3.65944098270274e-07,"447",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.30062012684862,NA,-0.00161996498388601,9.97749720063027e-07,NA,NA
"Mod.463",-2.27471419797971,885.587816528366,-434.793908264183,-0.236171765356041,0.0043205137076449,-2.2992532367512e-06,NA,NA,"463",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.35385912430488,-0.100470330560694,-0.00162454667523648,9.98924977523854e-07,NA,NA
"Mod.479",-2.30323572207224,887.56563718624,-434.78281859312,-0.178266781915613,0.00434991933657729,-2.30046974987434e-06,-5.71131865602867e-05,NA,"479",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.35003951071136,-0.0948252939253246,-0.00162340569489876,9.98915230368521e-07,NA,NA
"Mod.511",-2.51808712335729,889.349071593476,-434.674535796738,0.270080188578425,0.00480199501527508,-2.50428062560669e-06,-0.00100284179191858,4.27639318546476e-07,"511",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",1.37280535901323,-0.151015812210053,-0.00161123224007334,9.93333737097708e-07,NA,NA
"Mod.55",-1.9959706605521,897.519615170626,-442.759807585313,0.202110617101393,0.00377207808835841,-1.98097554989178e-06,-0.000887454265094478,3.76195248541622e-07,"55",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
"Mod.6",-1.89821957648049,893.973971083821,-443.98698554191,NA,0.00333836224629613,-1.79648447921291e-06,NA,NA,"6",FALSE,FALSE,FALSE,"PAMY",2,127,108,"Yes","Unavg.w.warn",NA,NA,NA,NA,NA,NA
