SiteName,Plotno,ABAM1,ABAM2,ABAM3,ABAM4,ABGR1,ABGR2,ABGR3,ABGR4,ABLA1,ABLA2,ABLA3,ABLA4,ABPR1,ABPR2,ABPR3,ABPR4,  ALRU  ,CHNO1,CHNO2,CHNO3,CHNO4,PIEN2,PIEN4,PISI2,PISI4,PIMO1,PIMO2,PIMO3,PIMO4,PSME1,PSME2,PSME3,PSME4,THPL1,THPL2,THPL3,THPL4,TSHE1,TSHE2,TSHE3,TSHE4,TSME1,TSME2,TSME3,TSME4,  ACCI  ,  ACTR  ,  ADBI  ,  ALSI  ,  AMAL  ,  ANMA  ,  ARUV  ,  ARMA  ,  ARLA  ,  ASCA  ,  ATFI  ,  BENE  ,  BLSP  ,  BRVU  ,  CAREX ,  CARO  ,  CASC  ,  CHME  ,  CHUM  ,  CILA2 ,  CIAL  ,  CLUN  ,  COCA  ,  COSC  ,  CORAL ,  DIOR  ,  EPAN  ,  ERMO  ,  FEOC  ,  FRAG  ,  GAOR  ,  GATR  ,  GAOV  ,  GASH  ,  GOOB  ,  GYDR  ,  HASA  ,  HIAL  ,  LIGR  ,  LICO4 ,  LIBO  ,  LICA  ,  LICO3 ,  LOCI  ,  LULA  ,  LUGL  ,  LUPA  ,  LYAM  ,  MADI  ,  MEFE  ,  MITEL ,  MONTI ,  OPHO  ,  OSMOR ,  OXOR  ,  PAMY  ,  PERA  ,  PENE  ,  PHEM  ,  POPU  ,  POMU  ,  PTAQ  ,  PYAS  ,  PYPI  ,  PYSE  ,  PYVI  ,  RHAL  ,  RIBR  ,  RIHO  ,  RILA  ,  ROGY  ,  RULA  ,  RUNI  ,  RUPA  ,  RUPE  ,  RUSP  ,  RUUR  ,  SASC  ,  SAMBU ,  SMST  ,  STAM  ,  STRO  ,  SYMO  ,  TABR  ,  TITR  ,  TIUN  ,  TRGR  ,  TRLA  ,  TROV  ,  VAAL  ,  VADE  ,  VAME  ,  VAOV  ,  VAPA  ,  VASC  ,  VASI  ,  VEVI  ,  VIGL  ,  VISE  ,  XETE  ,  ACGL  ,  CEVE  ,  COCOC ,  CONU  ,  GAHU  ,  JUCO4 ,  RHPU  ,  RULE  ,  SOOC  ,  VIED  ,  ACRU  ,  ADPE  ,  AGAST ,  AGROS ,  ALVI  ,  ANDE  ,  ANLY2 ,  APAN  ,  AQUIL ,  ARSY  ,  BRSU  ,  CABI  ,  CABU2 ,  CAME2 ,  CLPA  ,  COHE  ,  COME  ,  CYFR  ,  DIFO  ,  DRAU2 ,  EQFL  ,  FRAM  ,  GILIA ,  GORE  ,  HAOR  ,  HEUCH ,  HYDRO ,  HYMO  ,  LYCL  ,  MERTE ,  MOUN2 ,  MOCO  ,  MOSI  ,  HECO  ,  OSOB  ,  PAFI  ,  PEME  ,  PETAS ,  PONE  ,  POGL4 ,  POLO2 ,  PTERO ,  PYEL  ,  PYUN  ,  SAXIF ,  SAAR  ,  SENEC ,  SETR  ,  SMRA  ,  STCI  ,  STCR  ,  STOC  ,  STST  ,  TILA  ,  TOME  ,  POLEM ,  GNAPH ,  GEUM  ,  POBI  ,  CASTI ,  COMA3 ,  HODI  ,  UMBEL ,  ANTEN ,  PREM  ,  COLLO ,  FESU  ,  AGROP ,  TRCE  ,  RIBES ,  DAUCU ,  PYAP  ,  SYAL  ,  NONE  ,  RIVI  ,  LUST  ,  THALI ,  LATHY ,  CICUT ,  EPAL  ,  MIMUL ,  ANAPH ,  RUID  ,  DELPH ,  LUAL  ,  DODEC ,  LUPE  ,  VERON ,  RANUN ,  POTR2 ,PICO2,PICO4,  PIAL  ,  GABO  ,  ELGL  ,  ASMO  ,  PRUNU ,  AGRIM ,  FRVI  ,  GRAMI ,  FRVE  ,  GADI  ,  POMI2 ,  AGAU  ,  HORDE ,  PENST ,  PEDIC ,  LIGUS ,  MICRO ,  CALAM ,  TRSP  ,  VIOLA 
GOVE,279,10,2,0,0,0,0,0,0,0,1,0,0,1,25,19,0,0,11,9,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUNR,280,2,4,0,0,0,0,0,0,2,3,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9,20,0,4,12,6,1,6,11,5,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,2,0,1,0,0,0.2,0,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWL,281,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,9,11,2,0,0,0,0,15,20,0,0,0,1,0,0,20,8,0,0,0.2,0.2,0,0,0,0,0.2,0,0.2,1,0,0,0,0,2,0,0,0.2,8,0,0,0,0.2,0,0,1,0,1,1,0,0.2,0,0,1,0,0.2,15,0,0,0,0,0,0,0,0,2,0,0,0,0.2,0,0,0,0,0,0,0,12,0.2,0,1,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0.2,0,0.2,0,0,0,1,0,0,0.2,0.2,0,1,1,6,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOWE,282,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0.1,2,1,0,0,0,0,0,15,90,0,0,1,0,0,0,0,0,15,0,0,0.2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2,1,0.2,0,0,0,0,0,0,2,0,0,0.2,0.2,0,0,0,0,0,0,0.2,20,0.2,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,2,0.2,0,0,0,0,2,0,0,1,1,0,1,3,4,0,0,0,1,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWL,283,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,3,0,4,0,0,0,0,0,15,60,0,0,0.2,0,0,0,0.2,0,0,0,0.2,0.2,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0.2,1,1,0,0,0,0,0,0,10,0,0.2,0,0,0,0,0,0,3,0,0,0.1,0.2,0,0,1,0,0,0,0,15,0.2,0,0.2,0,0,0,0,0,0,10,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0.2,1,0,2,2,8,0,0,0,0,8,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COWL,284,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,3,25,0,1,0,0.1,0,0,4,3,0.1,0,0,0,0,0,0.2,0,0,0,1,0,1,0,0,0.2,0,0.2,0.2,0.2,0,0.2,0,0.2,0,0,0,0,0.2,0,0,0.2,0.2,0,0,1,0,0,6,2,0,0,0,2,0,0.2,4,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.2,0.2,0.2,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.2,0,2,0.2,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAOS,285,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,5,0,1,0,0,0,0,0,0,0,1,1,0,0.1,2,3,2,0,0,0,0,3,7,0,0,0,0,0,0,30,0,0,0,0.2,0.2,0,0,0,0,0,20,0,0.2,0,0,0,0,1,0,0,0,10,0,0,0,0.2,0,0,0,0,0,15,1,0,0,0,0.2,0,0,8,0,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0.2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,1,30,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAOS,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0.2,15,0,0,2,0.2,0,0,0,0,0,30,0,0,0.2,0,0,0,0,0,0,0.2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,25,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0.2,0,45,0,0,3,0,0.2,0,0,0,0,1,0,0,0.2,0,0,0,0.2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAOS,287,1,6,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,3,4,0,0,0,0,0,0,1,0.2,0,0,1,0.2,1,0,0,0,0,1,0,0.2,0,0,0,0,0.2,0,0,0.2,3,0,0,0,0.2,0,0,0,0,0,35,0,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0.2,0,0.2,0,0,30,0,0,0.2,0,0,0,0,0,0,20,0,0,0,0,0.2,1,0,0.2,0,0,0,0,0,0,0,0,0,1,0,25,1,5,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STEV,288,7,8,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,6,2,0,0,16,13,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,2,0.2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.2,0,0,0.2,3,0,5,7,0,0,0,0.2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAMP,289,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1,0,3,19,54,5,4,0,0,0,0,3,25,3,0,0,0,0,0,0,0,1,0,1,0.2,0,0,0,0.2,0,0,0,0,1,0,0,0.2,0,0,0,0,0,2,0,0.2,0,35,0,0.2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0,0.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0.2,0,2,0,0,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COUG,290,4,34,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,9,24,5,2,0,0,0,0,0,3,0.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2,4,0,0,2,3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,8,0.2,0,0,0,0,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0.2,0,0,0.2,7,0,0.2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COUG,291,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,19,11,2,1,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0.2,0,0,2,5,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,5,0,0.2,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0.2,0,0,0,1,0,1,0,0,0.2,8,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPNF,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,2,0,0.1,0,0.2,0.2,0,0,0,0,0,0.2,0,0.2,0,0.2,4,0,0,0,0,0.2,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMM,293,73,32,2,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,4,0,0,0,0,7,0,0,0,0,0,35,0,0,1,0,0,15,0.2,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAN,294,54,20,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35,1,1,16,14,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.2,0.2,0,0,0.2,2,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAME,295,19,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0.1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,25,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAKE,296,17,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,15,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W FO,297,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,1,0,0,5,1,1,5,0,0,0,0,4,0.2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0.2,2,0,0,4,6,0,0.2,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0.2,0,0.2,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0.2,0,0,0,2,0,0.2,0,0,0,9,0,3,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N LO,298,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,0.1,2,0,3,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,8,0,0,2,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0.2,0,0,1,0,1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N LO,299,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,38,13,1,0,2,0,0,0.1,14,2,0,0,0,0,0,0.2,0.2,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.2,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2,2,30,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
