"Species","Dataset","L.Occ","R.Occ","Fire.Included","Type","Intercept.CI.Lower","Elevation.m.CI.Lower","Elevation.m2.CI.Lower","Data.Type.nofi.CI.Lower","Data.Type.Elevation.m.nofi.CI.Lower","Data.Type.Elevation.m2.nofi.CI.Lower","Resurvey.Burned.fi.CI.Lower","Resurvey.Unburned.fi.CI.Lower","Elevation.m.Res.Burn.fi.CI.Lower","Elevation.m.Res.Unburn.fi.CI.Lower","Elevation.m2.Res.Burn.fi.CI.Lower","Elevation.m2.Res.Unburn.fi.CI.Lower","Intercept.CI.Upper","Elevation.m.CI.Upper","Elevation.m2.CI.Upper","Data.Type.nofi.CI.Upper","Data.Type.Elevation.m.nofi.CI.Upper","Data.Type.Elevation.m2.nofi.CI.Upper","Resurvey.Burned.fi.CI.Upper","Resurvey.Unburned.fi.CI.Upper","Elevation.m.Res.Burn.fi.CI.Upper","Elevation.m.Res.Unburn.fi.CI.Upper","Elevation.m2.Res.Burn.fi.CI.Upper","Elevation.m2.Res.Unburn.fi.CI.Upper"
"VASI",72,24,27,"No","Avg.Confidence",-16.4001249495483,0.00326916844592454,-5.06569265584869e-06,-0.303481975176888,NA,NA,NA,NA,NA,NA,NA,NA,-6.15798132512657,0.0173377284608495,-3.20761292700164e-07,0.383770920923792,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",73,72,56,"No","Avg.Confidence",-4.06213025160587,0.00228991407041735,-8.8303590845377e-06,-0.981121609615223,-0.00115259003321456,NA,NA,NA,NA,NA,NA,NA,-0.542636463253427,0.0114272559760481,-3.10076866456571e-06,0.664896583922536,0.000886704643786733,NA,NA,NA,NA,NA,NA,NA
"ACGL",73,15,10,"No","Avg.Confidence",-6.87654895953846,-0.00399525668608584,-5.52539517826262e-06,-0.715221637872711,NA,NA,NA,NA,NA,NA,NA,NA,-0.726710104182982,0.00978474230856811,1.34230202598692e-06,0.461336267751513,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",73,10,20,"Yes","Avg.Confidence",-4.75142750310088,-0.00296984823729995,-1.11646694888952e-06,NA,NA,NA,0.266054160891481,-5.76960116534946,-0.00140522458521867,-0.000947061128318146,NA,NA,-1.2314057888841,0.00207946563038497,8.90071527719285e-07,NA,NA,NA,4.24630179482018,1.37551379566762,0.0021391676215283,0.00486183091910139,NA,NA
"AMAL",73,42,44,"No","Avg.Confidence",-4.99893676497026,0.00153681210331208,-5.89014081251377e-06,-0.233766159428989,NA,NA,NA,NA,NA,NA,NA,NA,-1.56965933784646,0.0093919391304781,-1.69545663296501e-06,0.267982008501255,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",73,42,28,"Yes","Avg.Confidence",-3.76878865997772,-0.00221375018149864,-2.82848961702265e-06,NA,NA,NA,-1.34234760301274,-2.73513477857691,-0.00117593736102333,-0.00104001790981836,NA,NA,-0.363015428790062,0.00492776938728854,5.87920385454376e-07,NA,NA,NA,1.89486167539691,0.516637972848075,0.00165992238363394,0.00207507858111631,NA,NA
"ATFI",73,24,31,"No","Avg.Confidence",-4.29298769783491,-0.00185771178922602,-3.96144611359211e-06,-0.334088070711729,NA,NA,NA,NA,NA,NA,NA,NA,-0.740285418202856,0.00605769659243068,8.29593843803016e-08,0.555725646772958,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",73,32,29,"No","Avg.Confidence",-49.1308780574895,0.00441677980674729,-1.32361666800323e-05,-0.40148783531963,NA,NA,NA,NA,NA,NA,NA,NA,-9.1576598919694,0.0508625823543283,1.78003761806787e-07,0.315206237329086,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",73,33,19,"Yes","Avg.Confidence",-6.6094712258639,0.00135756063417072,-4.88422492663924e-06,NA,NA,NA,-3.48945823805273,-2.50796799234092,-0.00174907701907524,-0.00108324631376914,NA,NA,-2.3330119784994,0.00981177347597767,-9.46026086724698e-07,NA,NA,NA,2.82128219336531,0.393822471050515,0.00361870193773925,0.00155336474141534,NA,NA
"CEVE",73,26,17,"Yes","Avg.Confidence",-8.6914131933071,0.00296550402598382,-6.23267607647453e-06,NA,NA,NA,-1.32338779801282,-3.47258449960507,-0.00144839782026602,-0.00137818490340449,NA,NA,-3.42945318598108,0.0130848018296238,-1.57703272769607e-06,NA,NA,NA,3.17580554369173,0.674180250194402,0.00242852996503685,0.00229626439907583,NA,NA
"CHUM",73,61,50,"No","Avg.Confidence",-5.72047550487157,0.00347923035279466,-7.23560863587354e-06,-1.54813276039546,-0.00369491956284285,-2.09198358822135e-06,NA,NA,NA,NA,NA,NA,-1.94167161986424,0.0119656008007284,-2.72947392543625e-06,1.82508104161347,0.00324364848723268,1.73592496555732e-06,NA,NA,NA,NA,NA,NA
"CLUN",73,44,53,"No","Avg.Confidence",-9.94897840667048,0.00893660252405724,-1.00788936258688e-05,-0.854142888644836,-0.00137096215530618,NA,NA,NA,NA,NA,NA,NA,-5.07670702916275,0.0191135329195763,-4.93562683620825e-06,1.5155757670931,0.000921484543733419,NA,NA,NA,NA,NA,NA,NA
"COCA",73,20,25,"No","Avg.Confidence",-6.06414799739817,-0.000350382341140092,-6.62407308089111e-06,-0.34333546431336,NA,NA,NA,NA,NA,NA,NA,NA,-1.48614512843545,0.0103544629684351,-7.46417855792166e-07,0.512644520356774,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",73,18,26,"Yes","Avg.Confidence",-8.82991890852132,0.00192580922707376,-4.77972540498382e-06,NA,NA,NA,0.882059885074083,-2.61453739057519,-0.0020181050044011,-0.00115386705932111,NA,NA,-3.64203016410072,0.0111450949909547,-8.53861847537293e-07,NA,NA,NA,4.7511169977454,1.39734875676515,0.00120122791521724,0.00202645071571703,NA,NA
"GAOV",73,11,8,"No","Avg.Confidence",-18.3840368388922,0.00607573475400721,-1.3098973926854e-05,-0.71188442720771,NA,NA,NA,NA,NA,NA,NA,NA,-6.15135506396433,0.0290030644796747,-2.73167993503797e-06,0.502028256002261,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",73,21,20,"No","Avg.Confidence",-1.50618938615042,-0.00715209804053344,-3.13775993395624e-06,-0.302504407644964,NA,NA,NA,NA,NA,NA,NA,NA,1.613699553902,0.0010147903297667,2.10303368103237e-06,0.281810728368457,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",73,20,41,"No","Avg.Confidence",-7.72036237619668,0.000153265967738375,-7.02210398324713e-06,-2.91675313759963,-0.00625454305894804,-5.16777573021668e-06,NA,NA,NA,NA,NA,NA,-2.0163845168948,0.0125699483328112,-6.55984611685983e-07,3.79799743014244,0.00906242712380478,3.15331532299936e-06,NA,NA,NA,NA,NA,NA
"GYDR",73,17,23,"No","Avg.Confidence",-6.79194662304981,-1.16525313973419e-05,-5.51372582512197e-06,-0.384174995701863,NA,NA,NA,NA,NA,NA,NA,NA,-2.07916805214456,0.0100260226775234,-5.50651055215581e-07,0.634174361370925,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",73,12,9,"No","Avg.Confidence",-3.84665299018575,-0.00514325141374248,-2.32556151277552e-06,-0.557957058902256,NA,NA,NA,NA,NA,NA,NA,NA,-0.155949516402036,0.00267738081994229,1.61716190397646e-06,0.421464472456419,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",73,17,10,"No","Avg.Confidence",-4.96350115425944,-0.00822472742526414,-7.49717833417352e-06,-1.98868076755441,-0.00434152188250558,NA,NA,NA,NA,NA,NA,NA,1.47523583578265,0.00904141659225699,3.23336739661144e-06,2.31157695460168,0.00264084493159694,NA,NA,NA,NA,NA,NA,NA
"LIBO",73,48,66,"No","Avg.Confidence",-7.29357002320319,0.00612790829301039,-1.04895163413811e-05,-0.511278323360702,-0.00196815616356788,NA,NA,NA,NA,NA,NA,NA,-2.95989047868908,0.0163488058901265,-4.5782642307674e-06,2.03174452891093,0.00114340780311762,NA,NA,NA,NA,NA,NA,NA
"MANE",73,61,56,"No","Avg.Confidence",-5.96935444789713,0.00526987385659621,-1.25822828737981e-05,-0.29670453734188,NA,NA,NA,NA,NA,NA,NA,NA,-1.82479706810764,0.0166607088938987,-5.01896626219447e-06,0.2264428339977,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",73,26,12,"No","Avg.Confidence",-5.23286663759181,-0.00262368944453934,-1.79328804382895e-06,-1.51289300669031,NA,NA,NA,NA,NA,NA,NA,NA,-1.13246899642483,0.00460011426401538,1.09998358878532e-06,-0.109951852823449,NA,NA,NA,NA,NA,NA,NA,NA
"OPHO",73,29,14,"No","Avg.Confidence",-2.83464369929252,-0.00653323138690443,-3.92524293558207e-06,-22.7839409218531,0.00838606995529465,-2.34128324490347e-05,NA,NA,NA,NA,NA,NA,1.59282312185448,0.00416459263541998,1.91076846774964e-06,-5.08517867981201,0.0469781777030995,-3.07811368644858e-06,NA,NA,NA,NA,NA,NA
"PAMY",73,127,111,"Yes","Avg.Confidence",-3.05342589191511,0.00186097979122853,-2.92466436089187e-06,NA,NA,NA,-0.0321777832798138,-0.639464670798423,NA,NA,NA,NA,-1.0097441316959,0.00587092008273227,-1.14530301676382e-06,NA,NA,NA,1.41242261246392,0.0187964423773612,NA,NA,NA,NA
"POMU",73,20,8,"No","Avg.Confidence",-0.823303192863674,-0.00815423951796613,-1.51472804803022e-06,-2.39614748946902,-0.00258688444385736,NA,NA,NA,NA,NA,NA,NA,2.25171830569369,-0.00136257392130063,2.06911678217441e-06,0.68632713255628,0.0019620401486306,NA,NA,NA,NA,NA,NA,NA
"PTAQ",73,47,20,"No","Avg.Confidence",-4.24979033797129,-0.000350778095859215,-4.43063658778049e-06,-2.39637367356695,-0.000953855715172889,NA,NA,NA,NA,NA,NA,NA,-0.745385424840653,0.00725163532420906,-6.09197887514909e-07,-0.000862012361597886,0.001500294598945,NA,NA,NA,NA,NA,NA,NA
"RULA",73,18,12,"No","Avg.Confidence",-34.5671378019987,0.0136316366937215,-1.59626464299451e-05,-0.84450314172546,NA,NA,NA,NA,NA,NA,NA,NA,-11.9680501171166,0.0458259099445222,-4.63226260877332e-06,0.47127314258562,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",73,33,21,"No","Avg.Confidence",-9.19087468312683,0.00289013044237696,-9.65744758841998e-06,-3.34822184719917,-0.0103318782581585,-3.53116175072115e-06,NA,NA,NA,NA,NA,NA,-2.72306695839366,0.0173935290325142,-2.05271900631001e-06,4.20677287314653,0.00677384691018728,5.30152632972112e-06,NA,NA,NA,NA,NA,NA
"RUPE",73,23,21,"No","Avg.Confidence",-10.4962238068737,0.00307909029729658,-5.48246678427145e-06,-1.52191283641514,-0.00250592519723967,NA,NA,NA,NA,NA,NA,NA,-4.12867044124968,0.013648683697043,-1.23333584501959e-06,2.81610188574474,0.00128637014429351,NA,NA,NA,NA,NA,NA,NA
"RUSP",73,15,21,"No","Avg.Confidence",-3.84939587878357,-0.00425161572860386,-2.40331989935415e-06,-0.409957719961743,NA,NA,NA,NA,NA,NA,NA,NA,-0.261029974915468,0.00341939513156716,1.33414333334131e-06,0.693124454295914,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",73,48,23,"No","Avg.Confidence",-14.3309556551303,0.00781293785291088,-6.43962965358546e-06,-3.04591897479201,-0.000967933118072194,NA,NA,NA,NA,NA,NA,NA,-7.19465793978056,0.0186196740692277,-2.45641260090423e-06,0.605799765696574,0.00145854572098467,NA,NA,NA,NA,NA,NA,NA
"SPBE",73,17,28,"No","Avg.Confidence",-5.58305040755872,-0.00139548530509011,-5.59233617936627e-06,-0.652983431992827,-0.00100820808050241,NA,NA,NA,NA,NA,NA,NA,-1.15656256540805,0.00857094407025405,-2.41560953362941e-07,1.48378096072591,0.000936569451236894,NA,NA,NA,NA,NA,NA,NA
"TITR",73,34,39,"No","Avg.Confidence",-3.73410602219717,-0.00261019993730519,-2.96438740354826e-06,-0.240576923590689,NA,NA,NA,NA,NA,NA,NA,NA,-0.26051286040448,0.00488878509116069,6.26988973420083e-07,0.320478583976557,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",73,10,27,"No","Avg.Confidence",-9.32044304797619,-0.00421419498861864,-1.30954514943895e-05,-2.81232964806332,-0.0121930127248834,-1.03939873586608e-05,NA,NA,NA,NA,NA,NA,-0.277144706413607,0.01844350173892,1.04680558584844e-06,6.55386456739267,0.0123118198894468,7.01155781794929e-06,NA,NA,NA,NA,NA,NA
"VAME",73,95,113,"Yes","Avg.Confidence",-8.41824149718894,0.0076443636404547,-5.15732189839736e-06,NA,NA,NA,-12.183409645952,-0.310350906017,0.0011249202014689,-0.00124238841750769,NA,NA,-5.21035988675111,0.0130407692771405,-2.97016021467353e-06,NA,NA,NA,-1.59578207352961,1.82900249690083,0.00760079460053302,0.000483563029616644,NA,NA
"VASI",73,24,25,"No","Avg.Confidence",-16.5576176706446,0.00322023861374286,-5.15098879087933e-06,-0.304780141586494,NA,NA,NA,NA,NA,NA,NA,NA,-6.12523164777933,0.017554796993148,-3.15319244530103e-07,0.330846936655608,NA,NA,NA,NA,NA,NA,NA,NA
"ACCI",74,72,58,"No","Avg.Confidence",-4.08874563658331,0.00241018600519016,-8.86755925627052e-06,-0.866967945431366,-0.0010229422213504,NA,NA,NA,NA,NA,NA,NA,-0.59899744542606,0.0114904511730637,-3.16870900536935e-06,0.629436279474022,0.00081672174741308,NA,NA,NA,NA,NA,NA,NA
"ACGL",74,15,14,"No","Avg.Confidence",-7.24118351390382,-0.00113607594005837,-6.28349974385296e-06,-0.414611884142598,NA,NA,NA,NA,NA,NA,NA,NA,-1.75309543411317,0.0109719633547823,-8.84398941637509e-08,0.377510098901672,NA,NA,NA,NA,NA,NA,NA,NA
"ACMI",74,10,22,"Yes","Avg.Confidence",-6.86624310564349,-0.00486343150315078,-4.03448573348683e-06,NA,NA,NA,-1.29848996096598,-14.3729594125922,-0.00658247207657407,-0.00572207424116269,-2.40949486462134e-06,-4.22960156891115e-06,-0.533134508175285,0.00775192504510277,1.80124373552721e-06,NA,NA,NA,5.87945643859331,2.7264217602011,0.00638382393307531,0.0166736396538853,3.23116656833968e-06,3.29756422796261e-06
"AMAL",74,42,41,"No","Avg.Confidence",-4.77613849243858,0.00102038354234419,-5.50854525050665e-06,-0.252613189776903,NA,NA,NA,NA,NA,NA,NA,NA,-1.39342174269156,0.00873689229319487,-1.41908258700858e-06,0.239922366226669,NA,NA,NA,NA,NA,NA,NA,NA
"ARUV",74,42,29,"Yes","Avg.Confidence",-3.5558195684344,-0.00276381821702459,-2.58703423070574e-06,NA,NA,NA,-1.8778513178722,-3.56380024336842,-0.00138393114810264,-0.00052839225788703,NA,NA,0.0379167165938272,0.00443226830147222,6.93020451265375e-07,NA,NA,NA,2.03969280008027,0.07489968411809,0.00226291331605456,0.00291440403512739,NA,NA
"ATFI",74,24,30,"No","Avg.Confidence",-3.02943920159402,-0.00419947612981215,-2.47279517164929e-06,-0.323099268889318,NA,NA,NA,NA,NA,NA,NA,NA,0.241123173898859,0.00311208759705113,1.19728768099955e-06,0.50120882129037,NA,NA,NA,NA,NA,NA,NA,NA
"CAME",74,32,29,"No","Avg.Confidence",-50.3650780734766,0.0072604502825111,-1.39866994037311e-05,-0.394903499411682,NA,NA,NA,NA,NA,NA,NA,NA,-11.1755056024075,0.0528982040618988,-7.79608748875827e-07,0.310935619554315,NA,NA,NA,NA,NA,NA,NA,NA
"CARU",74,33,19,"Yes","Avg.Confidence",-6.80641670929933,0.00158816565879799,-5.00196471876853e-06,NA,NA,NA,-2.95111402062683,-2.5339498606572,-0.00168231803517516,-0.001033054757019,NA,NA,-2.45908442111157,0.0101456414200475,-1.03832624352059e-06,NA,NA,NA,2.51249761947244,0.429436588319442,0.0028906834295982,0.0016287611755792,NA,NA
"CEVE",74,26,21,"Yes","Avg.Confidence",-8.96781204128933,0.00372548757889236,-6.59461901375515e-06,NA,NA,NA,0.391413500559184,-3.78279895597891,-0.00110003942916708,-0.00151108013439762,NA,NA,-3.7671195237214,0.0137664733169555,-1.95526964789085e-06,NA,NA,NA,3.49858306656455,0.817055649198354,0.00148919929141483,0.0025713353403803,NA,NA
"CHUM",74,61,52,"No","Avg.Confidence",-5.96234483594679,0.003580448450564,-7.53867092659841e-06,-1.94604764869948,-0.00488804428080741,-3.29980916768709e-06,NA,NA,NA,NA,NA,NA,-1.96219361093816,0.012535145563735,-2.78113971690807e-06,2.37712651154956,0.00477399043046128,2.39768270899466e-06,NA,NA,NA,NA,NA,NA
"CLUN",74,44,50,"No","Avg.Confidence",-9.66101251558811,0.00865867639653292,-9.87740327921786e-06,-0.246952683221711,NA,NA,NA,NA,NA,NA,NA,NA,-5.01676430425276,0.0186520842364542,-4.77688439950817e-06,0.355841661076791,NA,NA,NA,NA,NA,NA,NA,NA
"COCA",74,20,23,"No","Avg.Confidence",-6.08056534097951,-0.000574500744001184,-6.82987784930636e-06,-0.323148487009669,NA,NA,NA,NA,NA,NA,NA,NA,-1.39661692959741,0.0105148871607327,-6.6386871910721e-07,0.416613750730441,NA,NA,NA,NA,NA,NA,NA,NA
"EPAN",74,18,25,"Yes","Avg.Confidence",-8.0824320857456,0.00136438142327099,-4.56994993148804e-06,NA,NA,NA,1.60315802035827,-0.997335455706375,NA,NA,NA,NA,-3.34440162832962,0.0102203308793874,-7.05604289009419e-07,NA,NA,NA,3.37785124148133,0.480911640080827,NA,NA,NA,NA
"GAOV",74,11,8,"No","Avg.Confidence",-18.3840368388922,0.00607573475400721,-1.3098973926854e-05,-0.71188442720771,NA,NA,NA,NA,NA,NA,NA,NA,-6.15135506396433,0.0290030644796747,-2.73167993503797e-06,0.502028256002261,NA,NA,NA,NA,NA,NA,NA,NA
"GASH",74,21,21,"No","Avg.Confidence",-1.24800399238655,-0.00661740615897583,-2.35403353276556e-06,-0.291402754614116,NA,NA,NA,NA,NA,NA,NA,NA,1.47660420035538,7.30783077341349e-05,1.72004801873755e-06,0.292460619073977,NA,NA,NA,NA,NA,NA,NA,NA
"GOOB",74,20,38,"No","Avg.Confidence",-6.94368118982449,-0.000156214154328326,-5.99759219667333e-06,-1.51046611868626,-0.00507135088613462,-3.1257579665948e-06,NA,NA,NA,NA,NA,NA,-1.77767831962692,0.0106511543156273,-5.97895975164523e-07,3.51504873657028,0.00520333944608741,2.28827123512168e-06,NA,NA,NA,NA,NA,NA
"GYDR",74,17,24,"No","Avg.Confidence",-6.47103350316027,-0.000328274730446899,-5.18145999970205e-06,-0.39664757744518,NA,NA,NA,NA,NA,NA,NA,NA,-1.92239784371608,0.009345549290345,-4.10003266859751e-07,0.711003336613578,NA,NA,NA,NA,NA,NA,NA,NA
"HIAL",74,12,11,"No","Avg.Confidence",-4.79032187081849,-0.00564699171968325,-3.61709013022346e-06,-0.358559472488029,NA,NA,NA,NA,NA,NA,NA,NA,-0.00385695065703118,0.0052203660548854,1.98934287385461e-06,0.329938983466522,NA,NA,NA,NA,NA,NA,NA,NA
"HODI",74,17,10,"No","Avg.Confidence",-4.96350115425944,-0.00822472742526414,-7.49717833417352e-06,-1.98868076755441,-0.00434152188250558,NA,NA,NA,NA,NA,NA,NA,1.47523583578265,0.00904141659225699,3.23336739661144e-06,2.31157695460168,0.00264084493159694,NA,NA,NA,NA,NA,NA,NA
"LIBO",74,48,66,"No","Avg.Confidence",-7.55924090480306,0.00678258346713843,-1.07539650789116e-05,-0.405758716522845,-0.0012261790188808,NA,NA,NA,NA,NA,NA,NA,-3.30254139507772,0.016942487008012,-4.85849340313023e-06,1.5017525576254,0.000957086848372765,NA,NA,NA,NA,NA,NA,NA
"MANE",74,61,57,"No","Avg.Confidence",-6.30135451189519,0.00591228050264853,-1.30296588275649e-05,-0.274492304997275,NA,NA,NA,NA,NA,NA,NA,NA,-2.07975915290604,0.017482318989716,-5.36889391365588e-06,0.221522576218207,NA,NA,NA,NA,NA,NA,NA,NA
"MEFE",74,26,13,"No","Avg.Confidence",-7.17641211274174,-0.00268564087322813,-3.11505458608019e-06,-4.70439133407722,-0.00542449004380056,-3.14330296352235e-06,NA,NA,NA,NA,NA,NA,-1.15666455836723,0.00801695082088306,1.17815186801603e-06,2.31979022817407,0.00734325009183609,2.28014613903932e-06,NA,NA,NA,NA,NA,NA
"OPHO",74,29,14,"No","Avg.Confidence",-3.46002270987382,-0.00588069260752448,-4.46307491260694e-06,-10.2205486815243,-0.00748739452129041,-9.82132341071867e-06,NA,NA,NA,NA,NA,NA,1.3217669602056,0.00555131414322529,1.75289187340975e-06,2.23935851220143,0.0204076023589966,4.46880221582664e-06,NA,NA,NA,NA,NA,NA
"PAMY",74,127,104,"Yes","Avg.Confidence",-2.77341512878553,0.00140913496911921,-2.7858632044016e-06,NA,NA,NA,-0.168979160992516,-0.737980158332508,NA,NA,NA,NA,-0.735658595189927,0.00543153714913335,-9.92198790742524e-07,NA,NA,NA,1.28271956579671,-0.0718136500446522,NA,NA,NA,NA
"POMU",74,20,9,"No","Avg.Confidence",-0.995206870143997,-0.00707563723938918,-1.63442185075854e-06,-2.15333647533262,-0.00158338933326727,NA,NA,NA,NA,NA,NA,NA,1.8233475697481,-0.00106162413997625,1.62881746992934e-06,0.371130097694973,0.00157730124041859,NA,NA,NA,NA,NA,NA,NA
"PTAQ",74,47,19,"No","Avg.Confidence",-3.88070413439276,-0.000984790890221934,-4.18669947119701e-06,-1.96551992302944,-0.000907757047033509,NA,NA,NA,NA,NA,NA,NA,-0.441675862338218,0.00659393008429702,-3.45097428757963e-07,-0.0897885582741151,0.000916706767129891,NA,NA,NA,NA,NA,NA,NA
"RULA",74,18,15,"No","Avg.Confidence",-37.1269015046865,0.0158133629949255,-1.71809868474771e-05,-0.499479687263825,NA,NA,NA,NA,NA,NA,NA,NA,-13.4118889904642,0.0494252199889688,-5.40352711668575e-06,0.376965014328323,NA,NA,NA,NA,NA,NA,NA,NA
"RUPA",74,33,22,"No","Avg.Confidence",-9.3994345408509,0.00175222644526492,-9.9548053758742e-06,-3.70989151985672,-0.0138445483357057,-4.08367187018568e-06,NA,NA,NA,NA,NA,NA,-2.2186612444292,0.0179432168773209,-1.49736354903307e-06,5.77747011633324,0.00784051754562489,7.0372397050357e-06,NA,NA,NA,NA,NA,NA
"RUPE",74,23,20,"No","Avg.Confidence",-9.86354151052055,0.00261018703667583,-5.08782952322359e-06,-1.27970995323222,-0.00165045166288874,NA,NA,NA,NA,NA,NA,NA,-4.00884372572236,0.0126315320051428,-9.92424637074173e-07,1.84808268350591,0.00104593827687281,NA,NA,NA,NA,NA,NA,NA
"RUSP",74,15,19,"No","Avg.Confidence",-3.0583444548803,-0.00385723693219699,-1.47172426881358e-06,-0.344285110526034,NA,NA,NA,NA,NA,NA,NA,NA,-0.382733368368088,0.00151581918779399,1.06753454899336e-06,0.468133719140852,NA,NA,NA,NA,NA,NA,NA,NA
"SOSI",74,48,22,"No","Avg.Confidence",-14.5898321740888,0.00714131976846614,-6.58951303939398e-06,-13.626506695964,-0.00926717651737427,-5.17893931837632e-06,NA,NA,NA,NA,NA,NA,-6.74852483390928,0.0190174691112089,-2.21337438861181e-06,5.51283734562847,0.0163542171165038,3.33760428066354e-06,NA,NA,NA,NA,NA,NA
"SPBE",74,17,33,"No","Avg.Confidence",-6.11306449997406,-0.000473293896140172,-6.21031772536111e-06,-0.321690208542842,-0.00122613623856168,NA,NA,NA,NA,NA,NA,NA,-1.61312402149006,0.00965263750822597,-7.33656156917693e-07,1.89083175387994,0.00112275971425144,NA,NA,NA,NA,NA,NA,NA
"TITR",74,34,41,"No","Avg.Confidence",-4.05404922558116,-0.000973664479974384,-3.11695661805747e-06,-0.276879006029399,NA,NA,NA,NA,NA,NA,NA,NA,-1.00787606341001,0.00540101205291304,-9.341660074211e-08,0.430573958186891,NA,NA,NA,NA,NA,NA,NA,NA
"TRBO",74,10,22,"No","Avg.Confidence",-8.92144740243007,-0.00383957755497709,-1.26945000024454e-05,-2.81087415954212,-0.0103950893710423,-8.53628789776408e-06,NA,NA,NA,NA,NA,NA,-0.478853531108027,0.0176276372924176,8.81582028643797e-07,5.41336145410043,0.0107649787308303,6.24611115758753e-06,NA,NA,NA,NA,NA,NA
